date,height,balance,usd
2014-05-06 16:36:52,299406,122000000,520.93024
2014-05-06 18:16:19,299423,244000000,1041.86048
2014-05-07 17:38:11,299576,466222222,2037.2069523623102
2014-05-07 18:00:47,299582,588272222,2570.51724261231
2014-05-08 21:31:46,299769,814202222,3544.5723793214597
2014-05-09 02:02:59,299799,936202222,4196.3860297817
2014-05-10 15:43:45,300068,1174202222,5315.740272833977
2014-05-10 16:51:48,300075,1293202222,5854.466124833976
2014-05-11 23:17:01,300287,1415202222,6177.95208396324
2014-05-12 09:23:09,300346,1534202222,6726.369049465716
2014-05-12 21:22:04,300432,1653202222,7248.0981314657165
2014-05-12 22:12:25,300440,1772202222,7769.827213465715
2014-05-13 01:02:03,300456,2010202222,8792.88584531686
2014-05-13 09:32:13,300512,2127202222,9304.65905531686
2014-05-13 14:24:04,300555,2365202222,10345.70199531686
2014-05-13 17:04:41,300570,2470703707,10807.179205899909
2014-05-13 22:03:31,300600,2589703707,11327.70067589991
2014-05-14 04:00:45,300641,2708703707,11965.693208265086
2014-05-14 11:04:45,300683,2820721781,12460.532826123937
2014-05-14 13:59:28,300700,3058721781,13511.897350123938
2014-05-15 02:42:25,300789,3296721781,14647.868941911522
2014-05-15 03:53:23,300799,3317738519,14741.24971355708
2014-05-15 13:53:32,300863,3437738519,15274.429153557077
2014-05-15 13:53:32,300863,3437738519,15274.429153557077
2014-05-15 20:59:24,300910,3549738519,15772.063297557079
2014-05-16 05:24:59,300981,3668738519,16326.374351773027
2014-05-16 10:57:12,301020,3787738519,16855.940178773028
2014-05-16 13:10:11,301040,3906738519,17385.50600577303
2014-05-16 17:39:02,301071,4025738519,17915.07183277303
2014-05-16 18:49:52,301079,4144738519,18444.637659773027
2014-05-16 21:55:34,301098,4263738519,18974.20348677303
2014-05-17 15:44:20,301245,4382738519,19562.717146853578
2014-05-17 20:10:51,301267,4501738519,20093.883523853576
2014-05-20 15:14:53,301751,4617738519,22434.382135550295
2014-05-20 21:35:33,301788,4718560503,22924.206084527414
2014-05-21 02:51:27,301827,4827560503,23614.615645487378
2014-05-21 12:02:46,301894,3862550503,18894.148604237376
2014-05-22 00:31:13,301985,3981550503,20945.253000420227
2014-05-22 09:23:46,302046,3958540503,20824.207123650227
2014-05-23 10:13:18,302224,3258530503,16913.05065452718
2014-05-23 15:12:54,302252,2558520503,13279.724350607177
2014-05-25 11:37:42,302548,1965510503,11205.277102077851
2014-05-25 12:56:33,302562,1265500503,7214.555092577851
2014-05-26 09:26:33,302694,565480503,3290.116549748301
2014-06-09 16:00:38,304955,60503,0.39045066523
2014-06-20 15:16:56,306838,1060503,6.241288163144999
2014-06-20 19:29:52,306877,87060503,512.3697781631449
2014-06-21 03:02:03,306939,173060503,1022.839144759894
2014-06-21 03:53:25,306941,259060503,1531.124772759894
2014-06-23 05:09:11,307320,432060503,2538.181766802794
2014-06-23 14:25:42,307385,606060503,3560.3618188027936
2014-06-23 14:25:42,307385,606060503,3560.3618188027936
2014-06-24 15:38:42,307587,692060503,3979.809496605501
2014-06-25 21:15:16,307811,780210503,4385.768432725289
2014-06-26 01:54:35,307846,869210503,5036.068319122526
2014-06-26 04:16:02,307863,906708461,5253.325563097162
2014-06-26 14:15:18,307933,995708461,5768.9775010971625
2014-06-26 19:26:55,307970,1084708461,6284.629439097162
2014-06-27 01:09:14,308012,1173708461,7052.397475645345
2014-06-27 13:31:19,308109,1257548461,7556.1622724453455
2014-06-27 13:46:33,308110,1345558461,8084.983118895346
2014-06-27 23:21:14,308192,1508262917,9062.616434917465
2014-06-28 11:22:03,308278,222917,1.31965526498
2014-06-28 11:22:03,308278,222917,1.31965526498
2014-06-28 19:17:38,308345,86222917,510.43449526498
2014-06-30 16:43:51,308627,250222917,1599.830997258291
2014-06-30 17:13:54,308628,332222917,2124.108083258291
2014-07-01 03:07:21,308683,413222917,2626.405604274885
2014-07-01 14:43:12,308752,572222917,3636.994499274885
2014-07-01 17:15:02,308770,651222917,4139.110994274885
2014-07-01 20:29:15,308782,730222917,4641.227489274886
2014-07-01 21:31:50,308789,889222917,5651.816384274885
2014-07-02 11:14:26,308871,1048222917,6785.566230907801
2014-07-03 06:10:48,308980,1207222917,7734.531155246043
2014-07-03 11:12:46,309006,1286222917,8240.674596246045
2014-07-04 07:01:59,309127,1365222917,8559.367469850275
2014-07-04 22:36:47,309236,1444223917,9054.670164425275
2014-07-05 00:28:09,309248,1522514060,9566.43238588078
2014-07-05 15:25:31,309347,1683514060,10578.04577888078
