,address_value,first_block_time,first_block_height,last_block_time,last_block_height,life_time
17,1MBzh8RQuwtw9WKuvjnJ84RE945WoDp6c2,2015-06-23 23:48:46,362244,2015-11-23 12:01:00,384964,152 days 12:12:14.000000000
18,1JZNLrnDZgjfRZuzDAcr7DRYe9acdEaghR,2015-06-24 02:38:54,362263,2015-11-25 22:30:57,385340,154 days 19:52:03.000000000
19,15iEokzuufHMQUvpkguKhy2qbAop89FBqy,2015-06-24 04:49:05,362286,2015-11-23 12:01:00,384964,152 days 07:11:55.000000000
20,15F4h2UuUGxGeSauWViwXc8VeYawaeA9d9,2015-06-24 06:28:43,362295,2015-11-23 12:01:00,384964,152 days 05:32:17.000000000
21,12hvB1mMgbcFpqgx2hr8pYHYB5KEsCwDh8,2015-06-24 11:02:14,362326,2015-12-23 22:42:41,389881,182 days 11:40:27.000000000
22,1EsWDdrJbUqdXabspntMsyHQax4JrirSaX,2015-06-24 11:48:18,362333,2015-11-25 22:30:57,385340,154 days 10:42:39.000000000
23,1C8mkFiAP41WiPngjzLbZP2PA5AhZygTP3,2015-06-24 15:31:46,362350,2015-12-23 22:42:41,389881,182 days 07:10:55.000000000
24,16QAcQcDcn4Bv5XCNe16eLPSEVr8FA3Gnb,2015-06-24 15:45:51,362351,2015-12-06 15:54:33,387022,165 days 00:08:42.000000000
25,18kcdfCR8tBfxeGVUc6nQTYNUxtyiogMJr,2015-06-24 18:52:01,362367,2015-12-23 22:42:41,389881,182 days 03:50:40.000000000
26,16FRCKyhorVBJj2GtTnBmXUZSdbFurF8k3,2015-06-24 20:28:47,362371,2015-11-28 20:42:40,385783,157 days 00:13:53.000000000
27,14dj2JoCB4ox6qWbDj3U5yGnLgyHqyUkCX,2015-06-24 21:08:26,362376,2015-11-25 22:30:57,385340,154 days 01:22:31.000000000
28,1GeRxv5oVmSgtNw8aAd7MvDvimLpPy9uTT,2015-06-24 21:08:26,362376,2015-11-23 12:01:00,384964,151 days 14:52:34.000000000
29,1L66AcnbuZkYjs8eE6uVbTUxmorHYGKxFJ,2015-06-24 21:58:50,362382,2015-11-28 20:42:40,385783,156 days 22:43:50.000000000
30,1FLk1Et3Lko44CKAiQwfcy3vb5vNWWwAxJ,2015-06-24 23:10:47,362392,2015-11-23 12:01:00,384964,151 days 12:50:13.000000000
31,13mLQVJkHeRiJwbKuJb75aQycx5jJdkRKV,2015-06-25 00:47:45,362404,2015-11-28 20:42:40,385783,156 days 19:54:55.000000000
32,1QF92GVhSYWMjmjxwfezKBzS3pay3Dibhz,2015-06-25 02:30:40,362416,2015-11-23 12:01:00,384964,151 days 09:30:20.000000000
33,1NfZ8yPaRrgh1spsiBLmdd6wwsyTL3fUuV,2015-06-25 05:41:15,362438,2015-11-15 11:55:41,383667,143 days 06:14:26.000000000
34,12QHuAKDCauCcnwyp7NSGbgNZCAAdkqsCM,2015-06-25 07:17:44,362446,2015-10-26 23:03:10,380708,123 days 15:45:26.000000000
35,1KEwC5NQM8ZQpnJghMknbySurXfJZfZhZx,2015-06-25 09:47:37,362469,2015-11-17 13:17:58,384021,145 days 03:30:21.000000000
36,1AR8rRaKay75veo49fJVu1tfs6wS1RRcGj,2015-06-25 10:45:07,362475,2015-12-23 22:42:41,389881,181 days 11:57:34.000000000
37,1FXRGhsCuo3zmCURkHHwVBKVwcR7itWmRk,2015-06-25 10:45:07,362475,2015-12-23 22:42:41,389881,181 days 11:57:34.000000000
38,1JsoLvUjygGgLzHDJ3nQtvQn5m5gFmJ6CG,2015-06-25 10:45:07,362475,2015-11-08 17:38:53,382632,136 days 06:53:46.000000000
39,12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015-06-25 10:45:07,362475,2015-11-25 22:30:57,385340,153 days 11:45:50.000000000
40,13xzBazd7k3J3QW2BKcgSQXHGEhD5YeNJ3,2015-06-25 11:15:22,362477,2015-11-10 23:37:06,382959,138 days 12:21:44.000000000
41,1MQsZUfze978eEnNS2VJZRz7WtiLXyTagH,2015-06-25 12:13:29,362482,2015-11-28 20:42:40,385783,156 days 08:29:11.000000000
42,1DZpfAkZ8PEfyyzfr6ZYnxMGCrPeRYLzBf,2015-06-25 13:02:52,362487,2015-11-25 22:30:57,385340,153 days 09:28:05.000000000
43,1JzFyThLZCrFnUutFMaZ3RKLouDnccyt4R,2015-06-25 13:30:14,362488,2015-12-23 23:02:22,389882,181 days 09:32:08.000000000
44,1LLYVsnYg4J3AP7YQUyVBm9SZEHwy9zYdB,2015-06-25 13:30:14,362488,2015-11-25 22:30:57,385340,153 days 09:00:43.000000000
45,1AarA8HhytwmRjbYLcbcgLKdAAjc5t7e6N,2015-06-25 14:15:59,362493,2015-11-23 12:01:00,384964,150 days 21:45:01.000000000
46,1D63Q3KP1aHsdjcRv6Rs8KAqRTour3WYkQ,2015-06-25 16:11:56,362502,2015-12-23 22:42:41,389881,181 days 06:30:45.000000000
47,1EnkeeSSfdsbhs5b4EaPM3T2x8LwT2qdh8,2015-06-25 16:20:15,362505,2015-12-06 15:54:33,387022,163 days 23:34:18.000000000
48,1EAxywVvagJDGKuHVZEMCSiv2BBQmFbVPu,2015-06-25 16:29:04,362508,2015-10-15 18:28:19,379050,112 days 01:59:15.000000000
49,127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015-06-25 16:58:26,362513,2015-12-06 15:54:33,387022,163 days 22:56:07.000000000
50,1FYWoVcnR87j5pP2U5ETqURzrA19cgoh1J,2015-06-25 19:17:56,362526,2015-12-23 22:42:41,389881,181 days 03:24:45.000000000
51,1GoKwzhUgBNj8JnbZFnJz6YjHLaDsBizyJ,2015-06-25 19:41:06,362530,2015-11-15 11:55:41,383667,142 days 16:14:35.000000000
52,17ptYZHHcUYwrG5onmMQ9BmPQ8knFicxGt,2015-06-25 19:41:06,362530,2015-12-06 15:54:33,387022,163 days 20:13:27.000000000
53,1KDVsARG17jA6bfy6UPVJo6pcmDPCM7C3s,2015-06-25 19:41:06,362530,2015-11-15 11:55:41,383667,142 days 16:14:35.000000000
54,1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015-06-25 20:51:13,362533,2015-11-25 23:52:05,385344,153 days 03:00:52.000000000
55,1EN4Wos1AUT6zNUGEkoN5RrSoWP4Y7gyto,2015-06-25 21:25:55,362539,2015-11-23 12:01:00,384964,150 days 14:35:05.000000000
56,12U8pptR2JBgNi5rHs5v867vLfMyTJit3T,2015-06-25 23:24:37,362550,2015-11-17 13:17:58,384021,144 days 13:53:21.000000000
57,1NFqAZHFkai3N6RVX2BMToDvPHypnQ1jMP,2015-06-25 23:59:22,362552,2015-10-26 23:03:10,380708,122 days 23:03:48.000000000
58,15yJiRAnem3EDFQ5FPeqCzSa9qkC1X23R1,2015-06-26 03:01:30,362574,2015-12-23 23:02:22,389882,180 days 20:00:52.000000000
59,1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015-06-26 08:42:40,362615,2015-11-23 12:01:00,384964,150 days 03:18:20.000000000
60,13ivJyWPneQtz1Sf7gFNkrVUtJgU4TfL2X,2015-06-26 08:39:26,362616,2015-11-15 11:55:41,383667,142 days 03:16:15.000000000
61,15ocep9DEfGjzZjn4UCvqHBU9mwjCRJVen,2015-06-26 08:57:21,362617,2015-11-28 20:42:40,385783,155 days 11:45:19.000000000
62,181d2BwPkzki566YvbkEBRbouTdoB7XKhG,2015-06-26 10:31:04,362623,2015-11-23 12:01:00,384964,150 days 01:29:56.000000000
63,1Ee17n5xgPTbiQLkKooLXHhDiV1NfE6Y9i,2015-06-26 11:06:33,362628,2015-11-28 20:42:40,385783,155 days 09:36:07.000000000
64,1ChoQ63jacHSdXL4pEdNDuiqQFEZTuBwEB,2015-06-26 12:30:23,362638,2015-10-26 23:03:10,380708,122 days 10:32:47.000000000
65,1K7tjaXSfqBx2HFjqH3Hjrk6b5z5c5sCsJ,2015-06-26 12:47:10,362640,2015-11-08 17:38:53,382632,135 days 04:51:43.000000000
66,1EHY9w3KEeg1ErLJJ8eEXBHx684C9awgQr,2015-06-26 13:43:23,362645,2015-11-17 13:17:58,384021,143 days 23:34:35.000000000
67,12vXPa88tt2Vpu9bgP82c9xMfQSg2U75Eu,2015-06-26 18:51:19,362676,2015-11-15 11:55:41,383667,141 days 17:04:22.000000000
68,1PTn2ZdzYM3uob9GpwJVrp6r3MBu8nR8ED,2015-06-26 18:51:19,362676,2015-10-26 23:03:10,380708,122 days 04:11:51.000000000
69,1Cc1sMo1wG7QU6QMbHXsEB6QBKTKXnnVtd,2015-06-26 19:47:36,362685,2015-12-23 23:02:22,389882,180 days 03:14:46.000000000
70,1yA3czfyuUeYHwgNZnvBSatU8Z7GJffj2,2015-06-26 22:10:56,362693,2015-11-25 22:30:57,385340,152 days 00:20:01.000000000
71,1GyBb5CwE1wBZadmyf1A7G19iKQGEcRZut,2015-06-27 01:37:25,362716,2015-11-17 13:17:58,384021,143 days 11:40:33.000000000
72,1FN6WgbksDnhvwQJryZoddpcrmpKYh2XNN,2015-06-27 17:14:28,362794,2015-11-23 12:01:00,384964,148 days 18:46:32.000000000
73,19QPQ6qGQCWKqFB54HGsPPZ1ViM1efUvN8,2015-06-28 01:04:41,362844,2015-11-25 23:52:05,385344,150 days 22:47:24.000000000
74,1EiqxE6aXaPVZTtQKnmt7jNbmP5AeQtmJD,2015-06-28 11:53:24,362910,2015-12-23 23:02:22,389882,178 days 11:08:58.000000000
75,1BH4aPouuh8bCxpqjtGk1FknSDcVXTe3M,2015-06-29 08:18:14,363027,2015-11-23 12:01:00,384964,147 days 03:42:46.000000000
76,16qKriDsim5nWMiTMZhV4qxsRndcC2JdLP,2015-06-29 10:09:25,363039,2015-11-28 20:42:40,385783,152 days 10:33:15.000000000
77,1D2tMJPAXm1YUFUWoUAqg5hpjMvSz2LUvE,2015-06-29 16:40:59,363076,2015-11-28 20:42:40,385783,152 days 04:01:41.000000000
78,1NpoSJ9bXfwZBWzntmRuh7zT8e95LWAUn4,2015-06-29 20:29:36,363092,2015-11-28 20:42:40,385783,152 days 00:13:04.000000000
79,1KBrZLpAi9ECQH6SaQgNXwTb5t2JZieQNs,2015-06-29 20:29:36,363092,2015-11-25 23:52:05,385344,149 days 03:22:29.000000000
80,1G3Tmhi5bNmaAYwfNQPpuHEyr14Qa57UmU,2015-06-29 20:29:36,363092,2015-12-06 15:54:33,387022,159 days 19:24:57.000000000
81,1EkaHJ27M5RQRkbKNoCxWvfX1ReGgQEpBE,2015-06-29 22:24:21,363105,2015-12-06 15:54:33,387022,159 days 17:30:12.000000000
82,12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015-06-30 02:28:46,363133,2015-12-23 22:42:41,389881,176 days 20:13:55.000000000
83,146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015-06-30 10:12:44,363182,2015-11-23 12:01:00,384964,146 days 01:48:16.000000000
84,1LY58fiaAYFKgev67TN1UJtRveJh81D2dU,2015-06-30 11:39:48,363192,2015-12-06 15:54:33,387022,159 days 04:14:45.000000000
85,1JAQYtWs8QjTrGJopdEpvNAF7UsqWQ7HJC,2015-06-30 14:17:54,363204,2015-11-15 11:55:41,383667,137 days 21:37:47.000000000
86,1K6SS3BExUHqHsb82GyfF3FbPE59DXvkuH,2015-06-30 16:10:24,363214,2015-12-06 15:54:33,387022,158 days 23:44:09.000000000
87,1Q42aaDoDX5WM4dX7GWqhzysPUCF3uKr2j,2015-07-01 00:22:31,363267,2015-12-06 15:54:33,387022,158 days 15:32:02.000000000
88,1Pydkw5nyve65zynLJHfCNu1JxmEconmis,2015-07-01 08:26:18,363319,2015-11-23 12:01:00,384964,145 days 03:34:42.000000000
89,1CCxhYGsqrxh14LUbWetrtsQSujS73cNZc,2015-07-02 17:22:53,363506,2015-10-08 20:28:02,378041,98 days 03:05:09.000000000
90,1J4NjAu4uSqC4reEZS2PDAN8NY7WTHB34M,2015-07-03 04:27:03,363588,2015-11-15 11:55:41,383667,135 days 07:28:38.000000000
91,1bh1BchesKm2kb7yPBMfgy88vumegy9mb,2015-07-03 15:23:42,363659,2015-12-06 15:54:33,387022,156 days 00:30:51.000000000
92,1G1LFYxndaec7b1EHkzwmgVowDSDGL2XM2,2015-07-03 16:09:15,363664,2015-11-23 12:01:00,384964,142 days 19:51:45.000000000
93,1BXH4oHzSc5SAL2C4f6JGiSfEJ3ec1xNWh,2015-07-06 09:45:14,364089,2015-12-06 15:54:33,387022,153 days 06:09:19.000000000
94,1CRpWoNgett46BF9DtKpwYnDF5UjrkzWBd,2015-07-06 17:53:04,364140,2015-12-06 15:54:33,387022,152 days 22:01:29.000000000
95,1DHipDeA2u18JEBfoZTwHN4LhKR7B5t5ZV,2015-07-07 15:58:16,364280,2015-11-02 23:40:38,381774,118 days 07:42:22.000000000
96,1ENh6T3vSVCV7LEQzRkCGVH3A51TfTs9mu,2015-07-08 05:05:27,364361,2015-11-23 12:01:00,384964,138 days 06:55:33.000000000
97,1vrZUdKGP4SxUvZixwxTsGZS3N4zVPfac,2015-07-08 19:59:31,364456,2015-11-05 18:33:22,382200,119 days 22:33:51.000000000
98,1KC34tXX99mapmPgTznk8Yt8bDhrTv56cH,2015-07-09 17:37:19,364580,2015-11-17 13:17:58,384021,130 days 19:40:39.000000000
99,1Ek1coJUzs1Gq5uWGfMgaueAURk5z7VQAQ,2015-07-11 22:22:35,364907,2015-11-23 12:01:00,384964,134 days 13:38:25.000000000
