date,height,balance,usd
2017-05-12 14:34:58,466054,15000000,251.54906999999997
2017-05-12 15:47:44,466064,31719976,531.942030881488
2017-05-12 17:26:16,466079,31729976,532.1097302614879
2017-05-12 18:06:37,466081,48492864,813.2223227224321
2017-05-12 21:53:55,466101,66240164,1110.843443389832
2017-05-12 22:12:00,466103,83704064,1403.711963628032
2017-05-13 02:40:01,466129,102399009,1802.1829299835172
2017-05-13 04:12:24,466144,115831763,2038.5942019077188
2017-05-13 07:30:33,466162,137442644,2418.9373440967715
2017-05-13 07:52:17,466164,155442644,2735.7303780967723
2017-05-13 08:21:08,466168,155542644,2737.490339396772
2017-05-13 08:38:49,466171,190033249,3344.5116395326368
2017-05-13 09:15:55,466174,190133249,3346.271600832637
2017-05-13 10:53:22,466187,207693249,3655.3208051126367
2017-05-13 11:22:22,466189,240960449,4240.810650706237
2017-05-13 11:22:22,466189,240960449,4240.810650706237
2017-05-13 11:36:38,466191,258060396,4541.763100226748
2017-05-13 12:00:17,466193,275360396,4846.236405126748
2017-05-13 12:18:02,466195,292358136,5145.390051001368
2017-05-13 13:51:38,466201,309653389,5449.779810538456
2017-05-13 14:18:05,466203,309953389,5455.059694438457
2017-05-13 14:40:52,466206,310003389,5455.939675088457
2017-05-13 14:40:52,466206,310003389,5455.939675088457
2017-05-13 14:40:52,466206,310003389,5455.939675088457
2017-05-13 14:40:52,466206,310003389,5455.939675088457
2017-05-13 14:40:52,466206,310003389,5455.939675088457
2017-05-13 16:37:37,466220,327520512,5764.234260761856
2017-05-13 17:49:56,466226,345520512,6081.027294761856
2017-05-13 19:11:25,466238,364133512,6408.6088915308555
2017-05-14 12:00:07,466349,381613112,6763.773000025257
2017-05-14 13:35:19,466356,398400325,7061.312299552976
2017-05-14 14:04:53,466361,433270325,7679.353863362975
2017-05-14 14:04:53,466361,433270325,7679.353863362975
2017-05-14 14:49:01,466373,433270888,7679.363842066745
2017-05-14 18:15:56,466403,450297088,7981.1389861373455
2017-05-14 20:21:08,466417,467508388,8286.194872779244
2017-05-14 22:51:36,466428,500862288,8877.364833064945
2017-05-15 01:57:15,466450,517926521,8791.174967031548
2017-05-15 04:05:56,466470,527755953,8958.017661959964
2017-05-15 04:47:48,466476,545318192,9256.115383551294
2017-05-15 04:47:48,466476,545318192,9256.115383551294
2017-05-15 05:54:05,466486,545319192,9256.132357339297
2017-05-15 06:33:11,466491,563270192,9560.828825727296
2017-05-15 06:33:11,466491,563270192,9560.828825727296
2017-05-15 07:35:12,466502,580520392,9853.630063484896
2017-05-15 07:39:58,466503,598843890,10164.64923395532
2017-05-15 09:28:57,466511,636568490,10804.978596740119
2017-05-15 09:28:57,466511,636568490,10804.978596740119
2017-05-15 09:39:27,466513,670750716,11385.180454232206
2017-05-15 09:39:27,466513,670750716,11385.180454232206
2017-05-15 10:05:35,466515,688750716,11690.708638232209
2017-05-15 10:21:44,466516,705764214,11979.492146422632
2017-05-15 10:41:47,466520,716890362,12168.345023831256
2017-05-15 11:54:19,466529,734710877,12470.826667492076
2017-05-15 13:42:01,466535,751620877,12757.853422572076
2017-05-15 13:47:58,466538,768846021,13050.229365097548
2017-05-15 13:59:18,466539,786398953,13348.169111643963
