date,height,balance,usd
2016-02-23 16:22:08,399732,400000000,1679.924
2016-02-24 19:20:22,399868,0,0.0
2016-03-09 15:25:52,401882,200000000,825.236
2016-03-10 18:49:58,402060,600000000,2496.96
2016-03-14 16:03:47,402632,1000000000,4150.91
2016-03-15 18:56:34,402802,922881567,3833.4931394516097
2016-03-16 05:01:59,402880,1322881567,5506.53420908451
2016-03-17 13:52:42,403077,1638806184,6857.617253071679
2016-03-17 14:28:10,403082,1674171228,7005.602986990561
2016-03-18 11:40:03,403208,1635513886,6673.48543987896
2016-03-18 18:26:31,403246,1735513886,7081.52143987896
2016-03-21 18:19:41,403656,1709924886,7035.02426372778
2016-03-22 15:05:59,403784,1613738886,6728.09698784436
2016-03-22 17:37:38,403802,1565548886,6527.18034844436
2016-03-23 02:05:29,403862,1965548886,8203.92587331996
2016-03-23 12:14:39,403916,1959122564,8177.103304977041
2016-03-24 14:59:58,404084,1863000305,7719.17409374005
2016-03-27 17:58:20,404551,1859070305,7908.076082002899
2016-03-29 18:53:12,404869,0,0.0
