date,height,balance,usd
2014-05-08 12:19:30,299708,122000000,531.11846
2014-05-08 14:15:40,299721,118990000,518.0146357
2014-05-08 14:43:59,299722,980000,4.2663614
2014-05-10 10:46:39,300039,119980000,543.16241784
2014-05-12 09:56:02,300351,960000,4.20890688
2014-05-12 09:56:02,300351,960000,4.20890688
2014-05-20 15:38:10,301752,119950000,582.7536847499999
2014-05-21 10:36:02,301881,930000,4.54921125
2014-05-21 10:36:02,301881,930000,4.54921125
2014-06-04 21:23:46,304260,154930000,986.5689864099999
2014-06-05 12:00:12,304353,910000,5.97014418
2014-06-05 12:00:12,304353,910000,5.97014418
