date,height,balance,usd
2014-05-06 14:17:27,299383,244000000,1041.86048
2014-05-06 16:36:52,299406,980000,4.1845216
2014-05-06 16:36:52,299406,980000,4.1845216
2014-05-07 02:31:30,299481,244980000,1070.4658329000001
2014-05-07 15:43:18,299565,74970000,327.58928685
2014-05-07 16:00:40,299567,960000,4.1948208
2014-05-10 04:28:53,299987,240960000,1090.8519436800002
2014-05-10 10:07:39,300033,940000,4.25548152
2014-05-10 10:07:39,300033,940000,4.25548152
2014-05-10 14:01:41,300061,238940000,1081.7071855200002
2014-05-11 13:01:29,300223,2920000,12.7470264
2014-05-11 13:01:29,300223,2920000,12.7470264
2014-05-14 03:09:40,300635,240920000,1064.2636181599999
2014-05-14 12:15:01,300686,72910000,322.07977918
2014-05-14 12:26:45,300687,900000,3.9757481999999995
2014-05-14 16:09:26,300716,119900000,529.6580102
2014-05-14 21:00:27,300742,238900000,1055.3402721999998
2014-05-15 06:25:16,300824,357900000,1590.2076798
2014-05-15 08:44:06,300837,476900000,2118.9439578
2014-05-15 10:47:06,300848,3880000,17.23946856
2014-05-15 10:47:06,300848,3880000,17.23946856
2014-05-15 13:06:56,300859,226880000,1008.06459456
2014-05-16 12:31:28,301033,338045458,1504.347248145914
2014-05-16 15:56:52,301058,25458,0.11329148591400001
2014-05-16 15:56:52,301058,25458,0.11329148591400001
2014-05-16 20:51:48,301096,119025458,529.679118485914
2014-05-18 10:44:40,301361,36015458,160.19999857522
2014-05-18 11:04:51,301365,0,0.0
2014-05-19 11:06:58,301538,116000000,515.402848
2014-05-19 18:16:55,301590,34990000,155.46504872
2014-05-19 18:33:18,301591,980000,4.35426544
2014-05-20 06:15:41,301679,116980000,568.3245188999999
2014-05-21 11:52:56,301892,35970000,175.95175125000003
2014-05-21 11:53:34,301893,960000,4.6959599999999995
2014-05-22 16:25:34,302104,106960000,562.67131592
2014-05-22 20:53:46,302135,206960000,1088.72901592
2014-05-23 02:05:26,302167,306960000,1593.2427283200002
2014-05-23 15:44:15,302255,404950002,2101.849250780784
2014-05-23 18:03:23,302269,502950002,2610.5076667807843
2014-05-23 19:10:04,302276,602950002,3129.5468667807845
2014-05-24 10:25:06,302391,930002,4.888399272664
2014-05-24 10:25:06,302391,930002,4.888399272664
2014-05-25 02:30:48,302484,100930002,575.3968949019
2014-05-27 12:36:14,302861,285930002,1628.752220152664
2014-05-28 11:49:19,303019,910002,5.227549259094
2014-05-28 11:49:19,303019,910002,5.227549259094
2014-05-29 22:13:44,303223,179910002,1017.4014960901161
2014-05-30 13:58:46,303335,1981910002,12217.880589329401
2014-05-30 14:55:40,303341,5890002,36.3100953294
2014-05-30 14:55:40,303341,5890002,36.3100953294
2014-05-30 15:53:19,303345,185890002,1145.9560953294001
2014-05-31 10:08:28,303450,56880002,354.50842342513397
2014-05-31 10:13:02,303451,870002,5.422345755134
2014-06-03 17:32:42,304051,79870002,531.7185643146
2014-06-03 23:20:33,304087,159870002,1064.3025643146002
2014-06-04 13:33:48,304207,241870002,1540.188747925674
2014-06-04 21:45:37,304261,850002,5.412674185674
2014-06-04 21:45:37,304261,850002,5.412674185674
2014-06-04 21:49:34,304262,82850002,527.575308185674
2014-06-05 09:01:31,304333,164850002,1081.514593421196
2014-06-05 10:44:00,304346,830002,5.445309461196
2014-06-05 10:44:00,304346,830002,5.445309461196
2014-06-05 11:33:59,304349,82830002,543.414345461196
2014-06-05 12:32:59,304356,810002,5.314097501196
2014-06-05 12:32:59,304356,810002,5.314097501196
2014-06-05 13:10:07,304362,82810002,543.2831335011961
2014-06-05 13:32:49,304363,161810002,1061.570375501196
2014-06-05 16:19:39,304375,790002,5.182885541196001
2014-06-05 16:19:39,304375,790002,5.182885541196001
2014-06-05 16:42:45,304379,238790002,1566.605209541196
2014-06-05 16:42:45,304379,238790002,1566.605209541196
2014-06-05 19:25:02,304395,317790002,2084.892451541196
2014-06-05 19:52:52,304400,396790002,2603.1796935411962
2014-06-05 20:50:00,304408,475790002,3121.466935541196
2014-06-05 21:28:29,304412,554790002,3639.754177541196
2014-06-05 21:41:51,304415,633790002,4158.041419541196
2014-06-05 21:56:26,304417,712790002,4676.328661541196
2014-06-05 22:10:57,304420,791790002,5194.6159035411965
2014-06-05 23:42:15,304430,870790002,5712.903145541196
2014-06-06 01:19:11,304436,941587261,6078.554976712867
2014-06-06 03:08:43,304449,1020587261,6588.551089712867
2014-06-06 05:25:00,304462,1099587261,7098.547202712867
2014-06-06 06:28:14,304472,1180587261,7621.454609712867
2014-06-06 11:58:34,304495,1264087261,8160.501134212867
2014-06-06 12:20:37,304497,1343087261,8670.497247212867
2014-06-06 13:01:13,304505,1422087261,9180.493360212868
2014-06-06 13:19:09,304506,1580077261,10200.421029742867
2014-06-06 13:19:09,304506,1580077261,10200.421029742867
2014-06-06 14:25:50,304514,1659077261,10710.417142742866
2014-06-06 16:02:25,304523,1738077261,11220.413255742867
2014-06-06 16:12:16,304524,1889096357,12195.33922977798
2014-06-06 16:12:16,304524,1889096357,12195.33922977798
2014-06-06 16:16:38,304525,1968096357,12705.335342777978
2014-06-06 16:34:40,304526,2047096357,13215.331455777978
2014-06-06 16:44:22,304527,2126096357,13725.32756877798
2014-06-06 17:25:34,304529,2366096357,15274.682848777979
2014-06-06 17:25:34,304529,2366096357,15274.682848777979
2014-06-06 17:25:34,304529,2366096357,15274.682848777979
2014-06-06 17:54:13,304531,2445096357,15784.67896177798
2014-06-06 18:04:48,304532,2524096357,16294.67507477798
2014-06-06 18:12:09,304533,2761096357,17824.66341377798
2014-06-06 18:12:09,304533,2761096357,17824.66341377798
2014-06-06 18:12:09,304533,2761096357,17824.66341377798
2014-06-06 18:41:52,304534,2840096357,18334.659526777978
2014-06-06 19:54:54,304539,2998096357,19354.65175277798
2014-06-06 19:54:54,304539,2998096357,19354.65175277798
2014-06-06 19:57:58,304540,3069530464,19815.80513133021
2014-06-06 20:10:51,304543,3148530464,20325.801244330207
2014-06-06 20:35:49,304546,3306530464,21345.79347033021
2014-06-06 20:35:49,304546,3306530464,21345.79347033021
2014-06-06 20:44:40,304547,3382690464,21837.45554585021
2014-06-06 20:56:42,304548,3540690464,22857.44777185021
2014-06-06 20:56:42,304548,3540690464,22857.44777185021
2014-06-06 21:35:26,304556,3619690464,23367.443884850207
2014-06-06 22:10:15,304559,3698690464,23877.439997850208
2014-06-06 22:32:14,304561,3856690464,24897.432223850206
2014-06-06 22:32:14,304561,3856690464,24897.432223850206
2014-06-06 22:46:34,304562,3935690464,25407.42833685021
2014-06-06 23:25:16,304565,4093680464,26427.356006380207
2014-06-06 23:25:16,304565,4093680464,26427.356006380207
2014-06-07 00:46:31,304572,4172780464,27236.084429306513
2014-06-07 01:12:49,304579,4251780464,27751.72398630651
2014-06-07 01:29:28,304580,4415780464,28822.165598306514
2014-06-07 03:38:13,304595,4494780464,29337.805155306512
2014-06-07 06:09:19,304604,4576780464,29873.025961306514
2014-06-07 10:18:57,304629,690464,4.506715836512
2014-06-07 10:18:57,304629,690464,4.506715836512
2014-06-07 14:04:13,304656,79690464,520.146272836512
2014-06-07 16:41:40,304674,237610464,1550.903220196512
2014-06-07 16:41:40,304674,237610464,1550.903220196512
2014-06-07 16:48:48,304675,316610464,2066.542777196512
2014-06-07 18:04:28,304686,395610464,2582.182334196512
2014-06-07 18:46:25,304689,474610464,3097.8218911965123
2014-06-07 21:07:02,304706,632600464,4129.035734366512
2014-06-07 21:07:02,304706,632600464,4129.035734366512
2014-06-08 06:49:56,304757,711600464,4651.306696090528
2014-06-08 10:00:42,304782,790600464,5167.682454090528
2014-06-08 18:08:28,304836,863600464,5644.839800090528
2014-06-08 22:28:58,304854,942600464,6161.215558090529
2014-06-09 06:50:22,304905,1101600464,7109.07945038224
2014-06-09 12:20:40,304939,1178760957,7607.027747513371
2014-06-09 14:33:13,304951,1257760957,8116.84713751337
2014-06-09 15:33:57,304953,1494660957,9645.65996651337
2014-06-09 15:33:57,304953,1494660957,9645.65996651337
2014-06-09 15:33:57,304953,1494660957,9645.65996651337
2014-06-09 15:45:02,304954,1569560656,10129.01843303696
2014-06-09 16:28:22,304956,1648550656,10638.77328893696
2014-06-09 17:53:06,304967,1727550656,11148.59267893696
2014-06-09 17:58:12,304968,1881191634,12140.10090277194
2014-06-09 17:58:12,304968,1881191634,12140.10090277194
2014-06-09 18:14:51,304971,141634,0.9140222719400001
2014-06-09 18:14:51,304971,141634,0.9140222719400001
2014-06-09 18:47:11,304973,79141634,510.73341227194004
2014-06-09 18:58:23,304974,158141634,1020.5528022719401
2014-06-09 20:07:24,304982,237141634,1530.37219227194
2014-06-09 21:04:25,304991,468780336,3025.23170814576
2014-06-09 21:04:25,304991,468780336,3025.23170814576
2014-06-09 21:04:25,304991,468780336,3025.23170814576
2014-06-09 22:30:46,305004,547880336,3535.69643914576
2014-06-09 23:58:11,305014,705880336,4555.33521914576
2014-06-09 23:58:11,305014,705880336,4555.33521914576
2014-06-10 01:11:56,305026,784880336,5100.205795190847
2014-06-10 04:39:49,305051,863880336,5613.553167190848
2014-06-10 07:04:41,305070,942880336,6126.900539190848
2014-06-10 12:21:41,305105,1021880336,6640.247911190848
2014-06-10 12:26:45,305106,1098880336,7140.599147190847
2014-06-10 12:44:28,305109,1170463070,7605.748620348759
2014-06-10 13:16:54,305114,1249463070,8119.09599234876
2014-06-10 13:34:46,305118,1407463070,9145.79073634876
2014-06-10 13:34:46,305118,1407463070,9145.79073634876
2014-06-10 13:37:15,305119,413070,2.68415694876
2014-06-10 13:37:15,305119,413070,2.68415694876
2014-06-10 14:05:47,305122,79413070,516.03152894876
2014-06-10 14:44:37,305125,158413070,1029.37890094876
2014-06-10 14:46:48,305127,317413070,2062.57171294876
2014-06-10 15:29:43,305129,396413070,2575.91908494876
2014-06-10 15:46:22,305130,475413070,3089.2664569487597
2014-06-10 16:44:06,305133,554413070,3602.61382894876
2014-06-10 18:06:55,305145,713413070,4635.80664094876
2014-06-10 18:15:04,305148,792413070,5149.154012948759
2014-06-10 19:01:41,305153,950413070,6175.848756948759
2014-06-10 19:01:41,305153,950413070,6175.848756948759
2014-06-10 19:18:26,305155,1109423070,7209.10654962876
2014-06-10 19:18:26,305155,1109423070,7209.10654962876
2014-06-10 19:44:05,305156,1188423070,7722.453921628759
2014-06-10 20:38:18,305162,1267423070,8235.80129362876
2014-06-10 21:30:27,305167,1425423070,9262.49603762876
2014-06-10 21:30:27,305167,1425423070,9262.49603762876
2014-06-10 21:31:48,305168,1427423070,9275.49217362876
2014-06-10 21:39:39,305169,1506423070,9788.83954562876
2014-06-10 21:50:12,305170,1585623070,10303.486531228758
2014-06-10 23:47:22,305182,1664623070,10816.833903228759
2014-06-11 05:21:44,305205,1743623070,10948.38013159086
2014-06-11 10:05:52,305236,1822623070,11444.42887359086
2014-06-11 12:45:35,305256,1901623070,11940.47761559086
2014-06-11 13:20:36,305260,1980623070,12436.526357590861
2014-06-11 13:32:18,305262,2059623070,12932.57509959086
2014-06-11 15:51:38,305277,2138623070,13428.62384159086
2014-06-11 16:02:46,305280,2217623070,13924.672583590862
2014-06-11 16:11:39,305282,2296623070,14420.721325590861
2014-06-11 16:50:37,305285,579593070,3639.3216866508606
2014-06-11 16:54:14,305286,658593070,4135.37042865086
2014-06-11 17:43:12,305291,737593070,4631.41917065086
2014-06-11 17:45:06,305292,573070,3.59836269086
2014-06-11 17:59:34,305294,79563070,499.58431371086004
2014-06-11 18:24:57,305296,151613070,951.99332461086
2014-06-11 18:46:30,305302,230613070,1448.0420666108603
