date,height,balance,usd
2016-01-28 14:31:21,395449,399990000,1517.4980616
2016-01-28 20:56:24,395498,799990000,3035.0340616000003
2016-01-29 13:29:52,395613,739509000,2796.823038
2016-01-29 14:13:55,395618,1039509000,3931.423038
2016-01-29 15:36:03,395629,0,0.0
2016-02-02 15:12:54,396322,413470000,1541.7345318999999
2016-02-03 04:12:19,396417,813470000,3001.1592751000003
2016-02-03 14:48:23,396488,0,0.0
2016-02-22 12:16:34,399569,400000000,1752.288
2016-02-24 19:20:22,399868,0,0.0
2016-03-03 13:51:06,400966,0,0.0
2016-03-03 13:51:06,400966,0,0.0
