,address_value,first_block_time,first_block_height,last_block_time,last_block_height,life_time
213,1GY2zSQN33EUdSx5GYosFFNoz5XmiaKun4,2013-10-17 16:58:54,264299,2013-10-22 15:55:46,265346,4 days 22:56:52.000000000
214,1CmANXHMweSdJ7z6QGQvoskTMTByNQZXaU,2013-10-17 16:58:54,264299,2013-10-22 15:55:46,265346,4 days 22:56:52.000000000
215,1Fpg89LmrdWvCtkTZF4eTccCdoCrSqniGh,2013-10-17 17:00:55,264300,2013-10-22 15:55:46,265346,4 days 22:54:51.000000000
216,1JKJByjqRibD5oYbLujEc3hwSgQmWb1FNU,2013-10-17 17:00:55,264300,2013-10-22 15:55:46,265346,4 days 22:54:51.000000000
217,18upRKhpRr2GMtUW8cR6dWMNJEvzQXbQKc,2013-10-17 17:21:17,264303,2013-10-22 15:55:46,265346,4 days 22:34:29.000000000
218,14y9mdPgoHKW4jAGniWiKJa1dHsKoMHnr9,2013-10-17 17:36:05,264305,2013-10-22 15:55:46,265346,4 days 22:19:41.000000000
219,1544c47YAMaHtgqmNmy86hPjJrmEaXxvdC,2013-10-17 18:17:54,264308,2013-10-22 15:55:46,265346,4 days 21:37:52.000000000
220,13QfgCjpBd6vWwjf4NPa6B8DejnjozYhCQ,2013-10-18 03:07:38,264364,2013-10-22 15:55:46,265346,4 days 12:48:08.000000000
221,13Tb67ue2X9zSb6ngopgp27DL6gV4YUPZ6,2013-10-18 06:55:33,264394,2013-10-22 15:55:46,265346,4 days 09:00:13.000000000
222,1KvqosZ3B996QwPg3w51eCZvorj5gVUFet,2013-10-18 08:38:49,264402,2013-10-22 15:55:46,265346,4 days 07:16:57.000000000
223,16kPwnKPzVhZFynr7PVNooapx14o6btrsx,2013-10-18 09:14:37,264407,2013-10-22 15:55:46,265346,4 days 06:41:09.000000000
224,16mxyjFfFtQxUR7tnUCfdbqkHCkhv95AFc,2013-10-18 09:27:40,264409,2013-10-22 15:55:46,265346,4 days 06:28:06.000000000
225,1AoU2rZrCfADR3jyKKX4roksTBnXWoGe3X,2013-10-18 10:55:31,264423,2013-10-22 15:55:46,265346,4 days 05:00:15.000000000
226,1FdWKDQg6Zqh4s6Zc89hyAbRBAeNRUwiAz,2013-10-18 11:02:30,264425,2013-10-22 15:55:46,265346,4 days 04:53:16.000000000
227,17ssaL5PDbsZswVaKNou4pGEkwP1ZeEjs7,2013-10-18 11:02:30,264425,2013-10-22 15:55:46,265346,4 days 04:53:16.000000000
228,1NNn5Ybnk9DCiJR5ypVdrvf7WVxcqFWCc2,2013-10-18 11:59:49,264433,2013-10-22 15:55:46,265346,4 days 03:55:57.000000000
229,1EKdXWq2RZqPKyfgY2FhzVsNGhkJB3aScJ,2013-10-18 12:36:13,264438,2013-10-22 15:55:46,265346,4 days 03:19:33.000000000
230,1MFFrqqbHSva1VTXoLN9dVVgqS2kNVmjUY,2013-10-18 13:58:16,264445,2013-10-22 15:55:46,265346,4 days 01:57:30.000000000
231,19fYob7vM6ZZb8e3cCnZXAjpPiWbPHjkDR,2013-10-18 16:39:50,264467,2013-10-22 15:55:46,265346,3 days 23:15:56.000000000
232,1592QxvdaHbFuAoiXaR7BBnmKrGtwLNVBU,2013-10-18 19:11:06,264476,2013-10-22 15:55:46,265346,3 days 20:44:40.000000000
233,1KzHfDDpPs9f11bXTU9yxu67E3Yrh5THZE,2013-10-18 17:58:52,264477,2013-10-22 15:55:46,265346,3 days 21:56:54.000000000
234,1KfY1pzLRHDPHzGjzqHyfrKmy3Z2Z4ifeW,2013-10-18 21:44:55,264516,2013-10-22 15:55:46,265346,3 days 18:10:51.000000000
235,12dvJyX6pzPxNvTi9u11RpDARHXsCjuy75,2013-10-19 00:12:16,264538,2013-10-22 15:55:46,265346,3 days 15:43:30.000000000
236,1MCPK5yQZnPBCYFDLsDtuHxxqDyAqoYtMG,2013-10-21 20:23:51,265135,2013-10-22 15:55:46,265346,0 days 19:31:55.000000000
237,17ntYg99aNqjVu4HEKxZHvp7doWXY5iHa9,2013-10-22 07:01:23,265248,2013-10-22 15:55:46,265346,0 days 08:54:23.000000000
238,1ComcQszPh95J8ppMzcR2cNik9CzHnxvfu,2013-10-22 07:49:05,265254,2013-10-22 15:55:46,265346,0 days 08:06:41.000000000
239,19GTqXwKmMW5FKDuLh7fjLyahq1Y2YPNmc,2013-10-22 09:34:47,265270,2013-10-22 15:55:46,265346,0 days 06:20:59.000000000
240,12FnQgEWdqkKcRRM3TzW31SagyDBR776xf,2013-10-22 12:02:26,265299,2013-10-22 15:55:46,265346,0 days 03:53:20.000000000
241,1AoNBYpVUy5Me6kN7ufwaLBaFBgpGW9EgL,2013-10-22 12:15:13,265301,2013-10-22 15:55:46,265346,0 days 03:40:33.000000000
242,1BBAoHPsTwHRTDWWyZGKoshw6FfSpEiyr2,2013-10-22 12:32:28,265304,2013-10-22 15:55:46,265346,0 days 03:23:18.000000000
243,1FuSaQCKCP9FzvTToUXzJVfkBHvksTtmP5,2013-10-22 12:42:06,265305,2013-10-22 15:55:46,265346,0 days 03:13:40.000000000
244,15LVzgJ27r8utkvVh3eu11YQ61s9TvWQib,2013-10-22 13:00:37,265310,2013-10-22 15:55:46,265346,0 days 02:55:09.000000000
245,129U88iERn5dpjm2gdeaJBQWA87zeiULY2,2013-10-22 15:25:50,265336,2013-10-22 15:55:46,265346,0 days 00:29:56.000000000
246,1MEVHp2divX2HUKzYY3bFRcM7fWtn3XREp,2013-10-22 17:20:24,265357,2013-10-30 12:03:52,266876,7 days 18:43:28.000000000
247,1Nsrh7pZpz1ueSQWdRm7JHnw3Trkv79eZa,2013-10-22 17:32:53,265359,2013-10-30 12:03:52,266876,7 days 18:30:59.000000000
248,1HEYE618LxL37EFSW1WKUoWkNMhPo2Hd3V,2013-10-22 17:59:44,265364,2013-10-30 12:03:52,266876,7 days 18:04:08.000000000
249,1EzoppkGf1MTB6U3NsaypS2Dq916EuTzn6,2013-10-22 18:31:04,265367,2013-10-30 12:03:52,266876,7 days 17:32:48.000000000
250,1L4ypAukN5qmh4B8f6jVE5xu7yiUBveGrf,2013-10-22 18:52:49,265372,2013-10-30 12:03:52,266876,7 days 17:11:03.000000000
251,1PcM4ytXhzSubRCLvVm21BG3os7gCjDAEy,2013-10-22 20:39:36,265386,2013-10-30 12:03:52,266876,7 days 15:24:16.000000000
252,1DBSRad2zK8nCRB6u2ThKHL1oa9JadinWi,2013-10-22 21:51:47,265399,2013-10-30 12:03:52,266876,7 days 14:12:05.000000000
253,1NeiNq9hZxAS75HMfzYFzxnYDpSGVEPDuY,2013-10-22 23:26:05,265410,2013-10-30 12:03:52,266876,7 days 12:37:47.000000000
254,1F5USwafW7bbgzPU7xcnaV7FJztBgGLzt7,2013-10-22 23:56:31,265414,2013-10-30 12:03:52,266876,7 days 12:07:21.000000000
255,1QDSsu2oNhj8BcVXrgTXCXgYkHZ7kH9qx9,2013-10-23 05:27:38,265450,2013-10-30 12:03:52,266876,7 days 06:36:14.000000000
256,1iPwrjCp5761ofo5xbAf89xaaSWZZAP7K,2013-10-23 08:46:35,265490,2013-10-30 12:03:52,266876,7 days 03:17:17.000000000
257,15XVKc4MPNxeHmdfWjX5nVFdT2X9hhuxfL,2013-10-23 10:03:16,265500,2013-10-30 12:03:52,266876,7 days 02:00:36.000000000
258,15SMH5YbWuixjghZ5AubhWDkRFNfLLkS9Z,2013-10-23 10:33:06,265503,2013-10-30 12:03:52,266876,7 days 01:30:46.000000000
259,19X6YnufnD7zsb9GPPmseeEHmGY6ti5qzt,2013-10-23 11:33:26,265511,2013-10-30 12:03:52,266876,7 days 00:30:26.000000000
260,1D5NxztvrVSsBA5Yc9RCZJWQYJ5MgC7N8z,2013-10-23 12:21:37,265520,2013-10-30 12:03:52,266876,6 days 23:42:15.000000000
261,1MDf3iwRESRcNAvcJqbMf7VXVoejUUzn6T,2013-10-23 12:46:16,265524,2013-10-30 12:03:52,266876,6 days 23:17:36.000000000
262,1ECtyMAbqHhsmyWqvPVE6cbPjNDUgwh7f2,2013-10-23 14:10:53,265536,2013-10-30 12:03:52,266876,6 days 21:52:59.000000000
263,1Nq6H2kb95nAfZ7oH8NRm9nen11VG59tpa,2013-10-23 14:22:20,265539,2013-10-30 12:03:52,266876,6 days 21:41:32.000000000
264,1P6GDJ7NwsDygz6tyKPDGEuh4GRA6aXrgQ,2013-10-23 14:22:20,265539,2013-10-30 12:03:52,266876,6 days 21:41:32.000000000
265,1H15HdjU7VsQLEEdRkCigM41nATbwA9VSe,2013-10-23 15:01:13,265546,2013-11-01 11:46:53,267280,8 days 20:45:40.000000000
266,17Lx64PZ7uEV3owFgPTAUA8tcA8Quhi4zf,2013-10-23 15:13:29,265550,2013-10-30 12:03:52,266876,6 days 20:50:23.000000000
267,1Ja8vLupptShzK58xaVp8yq3zJzzCEEAjj,2013-10-23 18:04:28,265573,2013-10-30 12:03:52,266876,6 days 17:59:24.000000000
268,12k4mMYpaX6vgNFzL7qnFhsvy9BmHMUn1J,2013-10-23 18:21:21,265578,2013-10-30 12:03:52,266876,6 days 17:42:31.000000000
269,16zenZ1MCjchhEN9v1cJ3wz7yMqvCZftbx,2013-10-23 20:07:56,265595,2013-10-30 12:03:52,266876,6 days 15:55:56.000000000
270,1Ni2d6ntLrza9646HmdSgymseAibe8oyKG,2013-10-23 20:21:04,265597,2013-10-30 12:03:52,266876,6 days 15:42:48.000000000
271,1AdeHsocAtHwk47rc4xP4L7bGGXtpTMEY9,2013-10-24 03:59:01,265669,2013-10-30 12:03:52,266876,6 days 08:04:51.000000000
272,17fK93pKA6eAmqBB4vefWyi1AXyjTYr5ZY,2013-10-24 04:19:44,265673,2013-10-30 12:03:52,266876,6 days 07:44:08.000000000
273,1CkwD26HPNaDBwUjQK6ZPmfpmWH1aiDHUa,2013-10-24 06:03:46,265685,2013-10-30 12:03:52,266876,6 days 06:00:06.000000000
274,1Ai8sfxU2E99WiCdwHodRXBjA8rvtiBfLF,2013-10-24 08:07:23,265702,2013-10-30 12:03:52,266876,6 days 03:56:29.000000000
275,1KKRHbWerm2UbCuFWEtnm8G52dsJd2nXfz,2013-10-24 09:04:14,265705,2013-10-26 21:25:44,266246,2 days 12:21:30.000000000
276,1DQi15kCBtSYEdGqCH5F1DTZDvpj6x1W9y,2013-10-24 10:35:34,265716,2013-10-30 12:03:52,266876,6 days 01:28:18.000000000
277,1Bi2JWqZgZuVGgWT998v5WA9hX8zR3RKwi,2013-10-24 10:49:23,265719,2013-10-30 12:03:52,266876,6 days 01:14:29.000000000
278,1JgAxMvC4RjEtRLADCEH6YCFiBEyZgg77H,2013-10-24 11:25:08,265724,2013-10-30 12:03:52,266876,6 days 00:38:44.000000000
279,1NkXbJhkb6any5KSN9jhaEw75xpxo4FM5C,2013-10-24 11:53:17,265729,2013-10-30 12:03:52,266876,6 days 00:10:35.000000000
280,1ZeekMuuqzDD3KNXe1Tg5pRugKEHsydWh,2013-10-24 13:19:46,265743,2013-10-30 12:03:52,266876,5 days 22:44:06.000000000
281,1K4qn9vJFVMeiZ72cVbnn1QzzAJEPtrre2,2013-10-24 13:53:17,265747,2013-10-30 12:03:52,266876,5 days 22:10:35.000000000
282,1Lr5vY8SD8wC5UoGmFW1MiWcXSzFj7sKcj,2013-10-24 14:15:58,265751,2013-10-30 12:03:52,266876,5 days 21:47:54.000000000
283,1NEc9b7C1cYXXHJgpVNfzJFPrYGhDWzFn7,2013-10-24 14:15:58,265751,2013-10-30 12:03:52,266876,5 days 21:47:54.000000000
284,13JrbTBkTw92Qux9nFzsKKADAJUL69tEJj,2013-10-24 14:43:46,265756,2013-10-26 21:25:44,266246,2 days 06:41:58.000000000
285,18rpx29dExdagXaewNRjnCHQjidPEn3buZ,2013-10-24 15:30:44,265764,2013-10-26 21:25:44,266246,2 days 05:55:00.000000000
286,1HuY8s3zB6msu3Kv7R9TtVctReyVbyuicQ,2013-10-24 16:01:21,265767,2013-10-30 12:03:52,266876,5 days 20:02:31.000000000
287,1Q3BJuu8t99i23wNF4pk8rLsKwLWWT9xvn,2013-10-24 16:01:21,265767,2013-10-30 12:03:52,266876,5 days 20:02:31.000000000
288,16iLGNLtrjd9AvcwbFD71DcGGgFfiNsE52,2013-10-24 16:13:01,265770,2013-10-30 12:03:52,266876,5 days 19:50:51.000000000
289,1EoQAfpDVHAgbkNqAh4odyuaiyAo3csU5X,2013-10-24 16:31:51,265772,2013-10-30 12:03:52,266876,5 days 19:32:01.000000000
290,1GQweUgXZAtzbgrTYCBveUmtmL9d8VTiRn,2013-10-24 17:34:12,265777,2013-10-30 12:03:52,266876,5 days 18:29:40.000000000
291,16YH8udBjRPMLGiuWrAfGDAHMTQeVX6bm2,2013-10-24 19:11:38,265795,2013-10-30 12:03:52,266876,5 days 16:52:14.000000000
292,1Hd5zaKwM7PMTTb3kPeDdyeJK4jnnhSHqH,2013-10-24 19:18:46,265796,2013-10-30 12:03:52,266876,5 days 16:45:06.000000000
293,1fkey8rWjxhxgSaKscEfSHrENqz595nGq,2013-10-24 19:39:35,265797,2013-10-30 12:03:52,266876,5 days 16:24:17.000000000
294,19LHsVsHVbgtevDenVb2CNTDPM5hjxsBqU,2013-10-24 19:39:35,265797,2013-10-30 12:03:52,266876,5 days 16:24:17.000000000
295,1WWPwBRyUxs9qCKmf1QWQU1wsZbk8bGJg,2013-10-25 03:35:17,265889,2013-10-30 12:03:52,266876,5 days 08:28:35.000000000
296,1Pv5FYte855Ew8RDTeaqhKXFipJ28DrPte,2013-10-25 04:49:38,265901,2013-10-30 12:03:52,266876,5 days 07:14:14.000000000
297,13yhUDumXgcaoSe49GUjwCPYbrcibEhCx6,2013-10-25 07:24:06,265919,2013-10-30 12:03:52,266876,5 days 04:39:46.000000000
298,16c1UiYKg72aL5Y2wopkuWgMC8rSHhgWZr,2013-10-25 07:49:16,265925,2013-10-30 12:03:52,266876,5 days 04:14:36.000000000
299,1ARTideV24Y8yHKfB5APPoabRffeuqdKhh,2013-10-25 07:49:16,265925,2013-10-30 12:03:52,266876,5 days 04:14:36.000000000
300,1AEhRR23Pg2tzWFPSjxNW52T2DDnbRpMGT,2013-10-25 09:55:22,265943,2013-10-30 12:03:52,266876,5 days 02:08:30.000000000
301,1HNiqcy59y3toikWoECd73XP8DJxGJ2sxU,2013-10-25 10:26:11,265950,2013-10-30 12:03:52,266876,5 days 01:37:41.000000000
302,18w41e49sSx3eSzm26L6iZ3rL9BAvzsF2u,2013-10-25 11:22:20,265958,2013-10-30 12:03:52,266876,5 days 00:41:32.000000000
303,1KcCWoyq7YzBXsgoiEenXS7EtksmYFrEqb,2013-10-25 11:37:31,265961,2013-10-30 12:03:52,266876,5 days 00:26:21.000000000
304,1GABxutuqRpC2vLwTaQ8s7TNPWSBVVLsP5,2013-10-25 13:16:51,265976,2013-10-30 12:03:52,266876,4 days 22:47:01.000000000
305,18Mfsc5RVbzij1kew5HFg5nxdkDLd6knNp,2013-10-25 13:16:51,265976,2013-10-30 12:03:52,266876,4 days 22:47:01.000000000
306,195phaUWwSq6CEiL8avFs89FjktWbnAUq4,2013-10-25 14:25:07,265985,2013-10-30 12:03:52,266876,4 days 21:38:45.000000000
307,16y6pGWVqbmJxN4ADT9PAqoUctWz2WbmuL,2013-10-25 16:04:08,265998,2013-10-30 12:03:52,266876,4 days 19:59:44.000000000
308,14H4ZyQVM39jCJHyPaYtJ1uay45PuzxyHS,2013-10-25 19:29:41,266037,2013-10-30 12:03:52,266876,4 days 16:34:11.000000000
309,16Zaif2w3W7JHktZqvgrnNk7up2kFi914E,2013-10-25 21:45:12,266058,2013-10-30 12:03:52,266876,4 days 14:18:40.000000000
310,14uW4eDNRPUZW5MzE3Cbbsn7DkzBSTs36x,2013-10-25 22:04:05,266060,2013-10-30 12:03:52,266876,4 days 13:59:47.000000000
311,1MoWyT8Perux324bpWDhBdh1eTtvR8gw72,2013-10-25 22:50:25,266067,2013-10-30 12:03:52,266876,4 days 13:13:27.000000000
312,16LVKAnvfKgujUBU1PYSisoi33YDeA141d,2013-10-26 01:15:30,266097,2013-10-30 12:03:52,266876,4 days 10:48:22.000000000
313,13ThBrrwbFLTyL2J7Vnh5QoM5jBJAB1quT,2013-10-26 02:23:14,266111,2013-10-30 12:03:52,266876,4 days 09:40:38.000000000
314,13o3SLKPZkpphJGa5jcLBe4WrpMPJbrG4s,2013-10-26 03:26:58,266117,2013-10-30 12:03:52,266876,4 days 08:36:54.000000000
315,1Byox5Rh3nU4kfhQNEh7812QQDsGdBqd86,2013-10-26 08:12:35,266154,2013-10-30 12:03:52,266876,4 days 03:51:17.000000000
316,1Mz8NVbYkWY1c1U8CsFKSZHa8VAzU6Fjd2,2013-10-26 12:21:46,266186,2013-10-30 12:03:52,266876,3 days 23:42:06.000000000
317,1QBA7bcPzXhKWr1zEWYYdFsCgiVqY8RLij,2013-10-26 20:12:45,266239,2013-10-26 21:25:44,266246,0 days 01:12:59.000000000
318,1MVtFSQGUKc6BXkABLLKgquTK484L5DmFX,2013-10-26 20:29:27,266242,2013-10-30 12:03:52,266876,3 days 15:34:25.000000000
319,1PYsqfjPJTdLdyjqy79j2sFvMFj8v2LnyH,2013-10-26 20:29:27,266242,2013-10-30 12:03:52,266876,3 days 15:34:25.000000000
320,17kEVhBMqJB67sYCJTJ4A3qfyB1MNL87MC,2013-10-26 20:29:27,266242,2013-10-30 12:03:52,266876,3 days 15:34:25.000000000
321,18Ug2QUiEKqZTtFjpR6iui5oRP8Q4SkG4q,2013-10-26 21:25:44,266246,2013-10-30 12:03:52,266876,3 days 14:38:08.000000000
322,15rkjyqBoKWTjbQSb12jCxAyBEYHm515GK,2013-10-27 16:08:55,266392,2013-10-30 12:03:52,266876,2 days 19:54:57.000000000
323,1FfpF7bcUNghqvWJfV8D7yeSwYMxKAgLSi,2013-10-27 17:34:37,266399,2013-10-30 12:03:52,266876,2 days 18:29:15.000000000
324,1DtpRU49A2obVy3EHn5fAAkJrMhaLxgres,2013-10-27 18:28:47,266407,2013-10-30 12:03:52,266876,2 days 17:35:05.000000000
325,18TzEwoQy8JhU3m8fufXwThEqNet9j8Yc4,2013-10-28 03:18:26,266469,2013-10-30 12:03:52,266876,2 days 08:45:26.000000000
326,19k3qpwke9NkxKoW2VExEa1ZvfqYrqGgL1,2013-10-28 05:06:10,266485,2013-10-30 12:03:52,266876,2 days 06:57:42.000000000
327,18GZDbcEWxEVxcF3u8VjEsE3b3axoxJc5c,2013-10-28 07:36:07,266508,2013-10-30 12:03:52,266876,2 days 04:27:45.000000000
328,1BF8JATdy7sB1v8XEyWH3paRnfEQKgUvZd,2013-10-28 07:36:07,266508,2013-10-30 12:03:52,266876,2 days 04:27:45.000000000
329,1KarHM9eLhGjNAxN28dP6EHPG6CoVHPG4C,2013-10-28 11:14:30,266532,2013-10-30 12:03:52,266876,2 days 00:49:22.000000000
330,1CpnX11iY6vxveFJFKVUN23dBvZsHvqFwQ,2013-10-28 16:17:58,266570,2013-10-30 12:03:52,266876,1 days 19:45:54.000000000
331,1LYWiERCo6m7fEykJ4uuHuCtmeokV4haPy,2013-10-28 20:38:04,266594,2013-11-01 11:46:53,267280,3 days 15:08:49.000000000
332,1K2SbvQSWtRaiUdvvPKNnuXhwm9wuHnKFx,2013-10-28 21:38:50,266602,2013-10-30 12:03:52,266876,1 days 14:25:02.000000000
333,12PXDTJFV84AWLoCiFNcd2Vd6wmukZWEDu,2013-10-29 13:31:30,266710,2013-10-30 12:03:52,266876,0 days 22:32:22.000000000
334,1GARaX1nng9n8SboqvAgABj7UG4tGoCRD8,2013-10-29 13:39:29,266711,2013-10-30 12:03:52,266876,0 days 22:24:23.000000000
335,1L7WevwfDj7AzEXfi9j1BbAYyCZhjKLvBv,2013-10-29 13:57:32,266712,2013-10-30 12:03:52,266876,0 days 22:06:20.000000000
336,13LihD38jd8Tsmr6YZLAqFMSDWHebXe88N,2013-10-29 15:38:00,266720,2013-10-30 12:03:52,266876,0 days 20:25:52.000000000
337,1AFiCbx7HVarBgFBP5xH8BdwNJKTRk3mvr,2013-10-29 17:40:45,266734,2013-10-30 12:03:52,266876,0 days 18:23:07.000000000
338,1DW18Pt3qUXmojN3BjcnXkvb3TZAHKxUvZ,2013-10-29 20:31:05,266752,2013-10-30 12:03:52,266876,0 days 15:32:47.000000000
339,1F9W8EmdJsQ67FygDAFxcKtefQqYCbyivN,2013-10-29 23:32:23,266780,2013-10-30 12:03:52,266876,0 days 12:31:29.000000000
340,16XyoG3yB2SvWXFdQ2fy17sytCmf2RBk1b,2013-10-30 00:19:18,266782,2013-10-30 12:03:52,266876,0 days 11:44:34.000000000
341,13MjaSU6vKCNgWLB9dVi2gZ4LNeAUSokMr,2013-10-30 00:41:18,266784,2013-10-30 12:03:52,266876,0 days 11:22:34.000000000
342,1Hx5mug25QgDSEX3TU3G7t7VjXCWMxNB9y,2013-10-30 06:56:00,266845,2013-11-01 11:46:53,267280,2 days 04:50:53.000000000
343,1fpYNCzkX1jnmkDXVidvLH3iEsJqS1w7B,2013-10-30 08:08:29,266851,2013-10-30 12:03:52,266876,0 days 03:55:23.000000000
344,1JowuBwNg3GnhNTDny4zcE2rZtm2khL2oJ,2013-10-30 10:14:48,266864,2013-10-30 12:03:52,266876,0 days 01:49:04.000000000
345,1J7GbwwtEtoXhrmCwBtSuuT4yZTxwdn8Rw,2013-10-30 17:48:05,266931,2013-11-01 11:46:53,267280,1 days 17:58:48.000000000
346,1NcSH3gPBpbLeUE4WZGHu5JVWnh6JPwaJv,2013-10-31 01:42:19,266992,2013-11-01 11:46:53,267280,1 days 10:04:34.000000000
347,1B58CmceR7A9zSCtzgGp5EHy1cVT8Kg3TM,2013-10-31 12:18:14,267097,2013-11-01 11:46:53,267280,0 days 23:28:39.000000000
348,1Lr9HrVPMqE6hBUor4F9bQn4oevazwGGLT,2013-11-01 03:05:28,267209,2013-11-01 11:46:53,267280,0 days 08:41:25.000000000
349,1A5aX3m2C8wGsCUACNV8SkFaRcQYwtR9nn,2013-11-01 12:09:08,267282,2013-11-06 08:08:34,268210,4 days 19:59:26.000000000
350,1BLbSqTjmw7STJQkVBtp2yrvAi7q64jh3E,2013-11-01 12:09:08,267282,2013-11-06 08:08:34,268210,4 days 19:59:26.000000000
351,14CAY9vNCnedyajJN4Cjq6kH3Q9PEJg814,2013-11-01 16:37:27,267318,2013-11-06 08:08:34,268210,4 days 15:31:07.000000000
352,1K7MaFmx8r8Hu5m9BWRRgXbcZUD9LaNhsB,2013-11-01 22:04:27,267368,2013-11-06 08:08:34,268210,4 days 10:04:07.000000000
353,19bG2WrYwpx7WjJ9o6PcKKdRUsqPXiktqA,2013-11-02 23:22:13,267593,2013-11-06 08:08:34,268210,3 days 08:46:21.000000000
354,15QThPdHns569YB8zktusphq36M8ptHFcC,2013-11-02 23:24:16,267594,2013-11-06 08:08:34,268210,3 days 08:44:18.000000000
355,1Pfvgj3cf26b3qgdefJsJruFmSYM5Rp8ma,2013-11-02 23:24:16,267594,2013-11-14 17:12:31,269607,11 days 17:48:15.000000000
356,122fcugmj8cBiWGBRHAx13wEVT8fCMN7Yv,2013-11-02 23:24:16,267594,2013-11-06 08:08:34,268210,3 days 08:44:18.000000000
357,1Dbhd1xzNpx8fgB6bXtCu6uHHZ34ymwEeZ,2013-11-02 23:24:16,267594,2013-11-03 00:21:41,267599,0 days 00:57:25.000000000
358,1Nb2UkVW5Cv9gi9mHGCFcEu7WUJgQBpcTm,2013-11-02 23:46:44,267596,2013-11-03 00:21:41,267599,0 days 00:34:57.000000000
359,13xxTRNsAutKoN5YpxDeTDsGSSjfRPxqZ1,2013-11-03 00:21:41,267599,2013-11-11 07:42:39,268979,8 days 07:20:58.000000000
360,15UT8WqjFTsQkiLcQ4aqVd5sWHUK5t7zbC,2013-11-03 00:21:41,267599,2013-11-06 08:08:34,268210,3 days 07:46:53.000000000
361,1K7Zah34wuyb3p2pjji2aKiNd5FzkmG51s,2013-11-03 18:21:05,267746,2013-11-06 08:08:34,268210,2 days 13:47:29.000000000
362,1Kiz4RuarJW15dVJui59cZu1HxWg3AaFeB,2013-11-04 06:34:16,267844,2013-11-06 08:08:34,268210,2 days 01:34:18.000000000
363,18mK2prjL1zWtBkoyUjykARqk3LV7QCvT8,2013-11-05 17:52:53,268112,2013-11-06 08:08:34,268210,0 days 14:15:41.000000000
364,1A2uNTrqFsFrw5Y6jJRM7ZvLeZFqEgsif7,2013-11-05 19:29:36,268127,2013-11-06 08:08:34,268210,0 days 12:38:58.000000000
365,13AyV4JmR1Fd78ebbR3GHoayybq2Jz2Hzt,2013-11-05 22:28:51,268150,2013-11-06 08:08:34,268210,0 days 09:39:43.000000000
366,18tmXu82Lqqwxw6F9JMJiTHV4VJTMSy3W6,2013-11-05 22:49:59,268152,2013-11-06 08:08:34,268210,0 days 09:18:35.000000000
367,1GrRWvrybiUvec2Y47zACSJv7CvWCvfJUW,2013-11-06 05:12:04,268186,2013-11-06 08:08:34,268210,0 days 02:56:30.000000000
368,13PBA8pCYJTKWTVSzG1kcVfKhJ2cKQPKhu,2013-11-06 05:40:35,268188,2013-11-09 06:24:45,268637,3 days 00:44:10.000000000
369,1U6VEzXy8jBQz6JxKht91MGgaNgjn3f5v,2013-11-06 08:08:34,268210,2013-11-26 12:08:37,271604,20 days 04:00:03.000000000
370,1Dbo8TdBobq5m7GTHNNBDFZLA8Xz6isu81,2013-11-06 11:23:25,268227,2013-11-09 06:24:45,268637,2 days 19:01:20.000000000
371,1P52Hgptcnre8ejGz6GtHsdwLQP9fPP3M9,2013-11-06 11:47:31,268230,2013-11-09 06:24:45,268637,2 days 18:37:14.000000000
372,1UCJ8wot2HqfEEBebANG36FTVMpwAE44r,2013-11-06 12:00:34,268231,2013-11-09 06:24:45,268637,2 days 18:24:11.000000000
373,16pUk3m2G4SpdMpAM6EVxzvkM5sveZoSRa,2013-11-06 12:14:59,268232,2013-11-09 06:24:45,268637,2 days 18:09:46.000000000
374,1JdJ3qFFBnXbMSyuxFosniB63RxxBGY6aj,2013-11-06 12:26:52,268233,2013-11-09 06:24:45,268637,2 days 17:57:53.000000000
375,12cZEAGkTCnHmvgKP4GK1jXq36WrUkDiMh,2013-11-06 13:49:48,268245,2013-11-09 06:24:45,268637,2 days 16:34:57.000000000
376,1MHmXHCQiJ578GXCuUosvTbwa3CH8wjqgj,2013-11-06 17:01:03,268267,2013-11-09 06:24:45,268637,2 days 13:23:42.000000000
377,1FpnnbNyRYULiCqUWTBnpb2r9ke834EjLZ,2013-11-06 17:09:21,268268,2013-11-09 06:24:45,268637,2 days 13:15:24.000000000
378,1CTM19Ri6f47VqqD5JA8L2v6tytttHejqq,2013-11-06 17:19:25,268270,2013-11-09 06:24:45,268637,2 days 13:05:20.000000000
379,19uRAxstbHYb7t7vAJssBBGUErXanBWXnt,2013-11-06 17:52:05,268273,2013-11-09 06:24:45,268637,2 days 12:32:40.000000000
380,1Hojtyssp7qz7RwT4eKRYtP2nrZ96H3qZg,2013-11-06 18:16:23,268278,2013-11-09 06:24:45,268637,2 days 12:08:22.000000000
381,1GovQ81qq8JyBAzcqK8T6CSUxpHf7BuFF8,2013-11-06 18:16:23,268278,2013-11-09 06:24:45,268637,2 days 12:08:22.000000000
382,1Fu4ZtjsiwoWWkrzFKeLcLzMCoWb7h8iXf,2013-11-06 18:16:23,268278,2013-11-09 06:24:45,268637,2 days 12:08:22.000000000
383,1LB6eL1iGZsJVWfhDLASmU2L9o8PhEzcc7,2013-11-06 18:44:55,268285,2013-11-09 06:24:45,268637,2 days 11:39:50.000000000
384,13oEMXkrxQ7bzHhNNp9i2qW8ngEibt34w2,2013-11-06 20:29:48,268296,2013-11-09 06:24:45,268637,2 days 09:54:57.000000000
