date,height,balance,usd
2015-06-22 03:48:46,361978,208000000,513.2816
2015-06-22 13:43:46,362036,416000000,1026.5632
2015-06-22 21:04:17,362083,624000000,1539.8448
2015-06-22 22:31:04,362093,831990000,2053.101723
2015-06-22 23:20:30,362100,1039990000,2566.3833230000005
2015-06-23 00:19:17,362108,1241391756,3028.824572577672
2015-06-23 01:34:19,362115,1449391756,3536.315868577672
2015-06-23 01:53:30,362118,1657391756,4043.807164577672
2015-06-23 05:12:47,362139,1865391756,4551.298460577672
2015-06-23 10:28:48,362158,2073381756,5058.765357957672
2015-06-23 13:52:06,362176,2281381756,5566.256653957672
2015-06-23 14:28:54,362178,2489381756,6073.747949957671
2015-06-23 14:40:17,362179,2697381756,6581.239245957672
2015-06-23 15:00:05,362182,2905381756,7088.730541957671
2015-06-23 15:23:36,362183,3113381756,7596.2218379576725
2015-06-23 19:08:21,362218,3321381756,8103.713133957673
2015-06-23 21:00:08,362229,3530381756,8613.644291957671
2015-06-23 21:56:45,362233,3738381756,9121.135587957671
2015-06-23 22:49:12,362239,3946381756,9628.626883957673
2015-06-23 23:48:46,362244,4154381756,10136.118179957672
2015-06-24 02:38:54,362263,4362381756,10479.11714708418
2015-06-24 04:49:05,362286,4570381756,10978.765387084179
2015-06-24 06:28:43,362295,4778381756,11478.413627084181
2015-06-24 11:02:14,362326,4986381756,11978.06186708418
2015-06-24 11:30:39,362330,5177026756,12436.02070705918
2015-06-24 11:48:18,362333,5586849396,13420.47821084838
2015-06-24 11:48:18,362333,5586849396,13420.47821084838
2015-06-24 12:51:45,362337,5794849396,13920.12645084838
2015-06-24 13:59:43,362342,6002849396,14419.774690848379
2015-06-24 15:31:46,362350,6212849396,14924.227240848379
2015-06-24 15:45:51,362351,6420849396,15423.875480848379
2015-06-24 16:23:19,362353,6629349396,15924.724798348381
2015-06-24 16:35:28,362354,6837049396,16423.65239184838
2015-06-24 17:49:37,362358,7045049396,16923.30063184838
2015-06-24 18:21:56,362364,7253049396,17422.94887184838
2015-06-24 18:33:37,362365,7461049396,17922.59711184838
2015-06-24 18:52:01,362367,7669049396,18422.245351848378
2015-06-24 20:28:47,362371,7877049396,18921.893591848377
2015-06-24 20:33:50,362372,8085049396,19421.54183184838
2015-06-24 21:08:26,362376,8501049396,20420.83831184838
2015-06-24 21:08:26,362376,8501049396,20420.83831184838
2015-06-24 21:58:50,362382,8709049396,20920.48655184838
2015-06-24 23:10:47,362392,8917049396,21420.13479184838
2015-06-25 00:47:45,362404,9125049396,22121.12724677112
2015-06-25 02:23:51,362415,9333049396,22625.36500677112
2015-06-25 02:30:40,362416,9541049396,23129.60276677112
2015-06-25 05:41:15,362438,9749049396,23633.840526771117
2015-06-25 07:17:44,362446,9957049396,24138.078286771117
2015-06-25 08:44:10,362458,10165049396,24642.31604677112
2015-06-25 09:12:44,362464,10373049396,25146.55380677112
2015-06-25 09:47:37,362469,10581049396,25650.79156677112
2015-06-25 10:45:07,362475,11413019396,27667.66988017112
2015-06-25 10:45:07,362475,11413019396,27667.66988017112
2015-06-25 10:45:07,362475,11413019396,27667.66988017112
2015-06-25 10:45:07,362475,11413019396,27667.66988017112
2015-06-25 11:06:25,362476,11621019396,28171.90764017112
2015-06-25 11:15:22,362477,11831019396,28680.993840171122
2015-06-25 11:45:13,362479,12039019396,29185.231600171122
2015-06-25 11:53:50,362480,12247019396,29689.46936017112
2015-06-25 12:13:29,362482,12455019396,30193.70712017112
2015-06-25 12:27:33,362483,12663019396,30697.94488017112
2015-06-25 13:02:52,362487,12871019396,31202.18264017112
2015-06-25 13:30:14,362488,13287019396,32210.65816017112
2015-06-25 13:30:14,362488,13287019396,32210.65816017112
2015-06-25 14:15:59,362493,13495019396,32714.895920171122
2015-06-25 15:43:14,362499,13911019396,33723.37144017112
2015-06-25 15:43:14,362499,13911019396,33723.37144017112
2015-06-25 16:08:17,362500,14119019396,34227.609200171115
