date,height,balance,usd
2015-03-31 11:57:06,350088,40000000,97.35576
2015-03-31 13:19:18,350093,231000000,562.229514
2015-03-31 18:36:58,350126,444000000,1080.648936
2015-04-01 11:23:37,350218,657000000,1619.8650360000001
2015-04-01 13:19:20,350229,944038176,2327.571436760448
2015-04-01 13:52:37,350230,944251176,2328.096598484448
2015-04-01 15:13:09,350240,1157251176,2853.258322484448
2015-04-01 17:12:16,350257,1455251176,3587.991626484448
2015-04-01 20:00:51,350276,1753251176,4322.724930484447
2015-04-02 12:48:04,350377,1962251176,4949.908100037615
2015-04-03 08:48:10,350507,231176,0.586132646264
2015-04-03 10:35:31,350522,203231176,515.280249646264
2015-04-03 18:25:30,350565,478445860,1213.07029283254
2015-04-03 18:25:30,350565,478445860,1213.07029283254
2015-04-04 15:54:16,350702,681445860,1724.87984950716
2015-04-05 01:24:20,350765,884445860,2299.07367522286
2015-04-08 12:12:52,351240,1086445860,2654.8434492794404
2015-04-08 19:55:15,351286,1288445860,3148.45145727944
2015-04-09 06:23:32,351355,1490445860,3625.66456081944
2015-04-09 09:01:49,351363,1692445860,4117.050568819441
2015-04-09 18:29:32,351420,1902445860,4627.89740881944
2015-04-10 16:23:18,351547,2104445860,4950.07965633786
2015-04-10 17:03:40,351551,2320445860,5458.15507233786
2015-04-13 07:35:41,351904,2539445860,5673.26426020816
2015-04-13 15:33:51,351962,2846445860,6359.11945220816
2015-04-15 04:22:03,352182,3084445860,6895.76914692174
2015-04-18 10:43:54,352614,3084035860,6872.5580314998
2015-04-19 08:36:28,352752,3042532760,6745.03042856988
2015-04-21 15:34:29,353101,3264685672,7698.6185174268
2015-04-23 09:21:29,353354,645672,1.520955293952
2015-04-23 09:21:29,353354,645672,1.520955293952
2015-04-24 14:32:24,353509,311645672,719.23458058192
2015-05-08 09:25:59,355494,528695672,1286.816716081712
2015-05-14 21:41:48,356448,685672,1.6232530360800002
2015-05-18 22:40:32,357050,304685672,709.50781353116
2015-05-20 11:45:59,357251,521675672,1222.00178625476
2015-05-21 18:38:44,357453,738675672,1738.139312648256
2015-05-22 11:27:02,357545,954675672,2296.17637953768
2015-05-22 16:01:35,357576,1171675672,2818.10260953768
2015-05-22 16:46:00,357580,1475675672,3549.28036953768
2015-05-26 07:09:05,358070,1688442672,4007.132028620112
2015-05-26 07:45:03,358076,1901442672,4512.638751620112
2015-05-27 01:17:51,358177,2199442672,5216.7415032551835
2015-05-27 20:49:02,358289,2497442672,5923.551909255184
2015-05-28 21:43:15,358431,2795442672,6638.382440281152
2015-05-29 19:21:38,358574,3093442672,7334.704154002928
2015-05-30 16:29:51,358682,3397442672,7926.026509773007
2015-06-04 00:17:05,359305,3621442672,8125.46713759312
2015-06-04 21:56:40,359428,3935342672,8829.76770659312
2015-06-05 17:23:14,359550,4249342672,9562.538027333903
2015-06-06 14:14:39,359679,49312672,111.288394355552
2015-06-09 01:14:04,360071,255432672,585.790643379744
2015-06-09 02:45:37,360082,566432672,1299.015340379744
2015-06-09 04:06:22,360088,788432672,1808.1339343797438
2015-06-09 14:27:47,360156,1099432672,2521.358631379744
2015-06-09 17:44:16,360182,1321432672,3030.477225379744
2015-06-09 18:40:04,360184,1514747672,3473.811734384744
2015-06-09 20:53:19,360195,1825747672,4187.036431384744
2015-06-10 10:46:56,360288,2136747672,4892.128666745112
2015-06-10 15:16:32,360320,2358747672,5400.402328745113
2015-06-10 15:37:44,360321,2669747672,6112.4433597451125
2015-06-10 16:02:29,360323,2891747672,6620.717021745112
2015-06-10 18:55:08,360348,3113747672,7128.990683745112
2015-06-10 19:24:06,360353,3424747672,7841.031714745112
2015-06-10 20:15:26,360358,3735747672,8553.072745745112
2015-06-10 21:36:35,360363,4046747672,9265.113776745113
2015-06-10 21:44:26,360364,4357747672,9977.154807745112
2015-06-10 22:14:53,360369,4668747672,10689.195838745112
2015-06-10 22:41:36,360372,4979747672,11401.236869745111
2015-06-11 00:53:23,360392,5201747672,11965.002775910007
2015-06-11 15:05:18,360480,5512747672,12680.361554910007
2015-06-11 15:40:43,360482,5823747672,13395.720333910007
2015-06-11 16:50:22,360488,6045747672,13906.362291910009
2015-06-11 17:01:31,360489,6356747672,14621.721070910009
2015-06-11 18:37:26,360499,6667747672,15337.07984991001
2015-06-11 18:49:22,360501,6970974876,16034.559729051563
2015-06-11 19:20:42,360502,7814974876,17975.919245051562
2015-06-11 19:20:42,360502,7814974876,17975.919245051562
2015-06-11 19:20:42,360502,7814974876,17975.919245051562
2015-06-11 20:03:38,360504,8125974876,18691.278024051564
2015-06-11 20:14:09,360505,8436974876,19406.636803051562
2015-06-11 20:44:03,360507,8747974876,20121.995582051564
2015-06-11 22:38:58,360516,9058974876,20837.354361051566
2015-06-12 11:18:21,360586,9280964876,21365.161664111918
2015-06-12 11:44:17,360590,9588389761,22072.866353802205
2015-06-12 11:48:30,360594,9766389761,22482.629651802203
2015-06-12 15:21:17,360613,10077389761,23198.564402802203
2015-06-12 16:29:35,360623,10388389761,23914.499153802204
2015-06-12 16:50:46,360625,10699389761,24630.433904802205
2015-06-12 17:20:34,360626,11000659397,25323.96895892928
2015-06-12 17:25:25,360628,11311659397,26039.903709929276
2015-06-12 18:02:26,360632,11622659397,26755.838460929277
2015-06-12 20:02:14,360641,11933659397,27471.773211929278
2015-06-12 21:06:19,360645,12244659397,28187.70796292928
2015-06-12 21:47:13,360649,12422659397,28597.471260929276
2015-06-12 22:01:24,360652,12724474600,29292.262232658602
2015-06-12 22:39:27,360655,13038576888,30015.33857782841
2015-06-12 23:29:48,360660,13349576888,30731.273328828414
2015-06-12 23:50:31,360664,13660566888,31447.185059418407
2015-06-13 00:44:46,360671,13882566888,32312.132556527304
2015-06-13 08:45:06,360723,14326566888,33345.5572085273
2015-06-13 17:41:34,360787,14649137976,34096.35206069321
2015-06-14 03:44:29,360856,14960137976,34984.821221843136
2015-06-14 10:12:19,360888,15138137976,35401.080629843134
2015-06-15 13:50:59,361060,15449792757,36663.84139246567
2015-06-15 14:01:16,361062,15760792757,37401.87424846567
2015-06-15 19:59:19,361091,16064792757,38123.295432465675
2015-06-15 21:37:45,361100,16279792757,38633.51107246567
2015-06-16 17:32:15,361203,16571792757,41578.24687607959
2015-06-16 17:39:13,361204,292692757,734.359395379589
2015-06-16 17:39:13,361204,292692757,734.359395379589
2015-06-16 20:59:43,361221,500692757,1256.226611379589
2015-06-16 21:04:08,361224,792692757,1988.8478953795889
2015-06-16 21:16:33,361225,1074634957,2696.234390508989
2015-06-16 22:55:16,361232,1366634957,3428.8556745089886
2015-06-17 04:57:41,361265,1533714957,3821.528417772717
2015-06-17 18:00:29,361349,1821704957,4539.107628962717
2015-06-17 19:23:30,361357,2027704957,5052.393914962717
2015-06-17 23:19:06,361383,2027710457,5052.407619208217
2015-06-18 00:46:20,361397,2028862457,5049.294920334524
2015-06-18 01:36:24,361400,2316862457,5766.049736334524
2015-06-18 11:14:00,361456,2196336649,5466.093301139068
2015-06-18 14:02:43,361475,2444336649,6083.2988371390675
2015-06-18 15:22:21,361482,2730336649,6795.0761891390675
2015-06-18 16:03:30,361487,2936336649,7307.754981139068
2015-06-18 16:13:57,361490,3216135194,8004.098573634009
2015-06-18 20:56:38,361526,3487835194,8680.287058034008
2015-06-18 21:01:54,361527,3773835194,9392.064410034009
2015-06-19 00:20:01,361552,3977835194,9687.89827993118
2015-06-19 00:57:16,361555,4263835194,10384.44269993118
2015-06-19 01:16:49,361556,4542518475,11063.16747030825
2015-06-19 02:51:43,361565,4828518475,11759.71189030825
2015-06-19 03:18:46,361569,5108518475,12441.64349030825
2015-06-19 03:44:33,361570,5114518475,12456.25631030825
2015-06-19 04:26:02,361572,5395288475,13140.063222208251
2015-06-19 12:33:24,361626,5603288475,13646.64098220825
2015-06-19 15:18:07,361645,5895288475,14357.79822220825
2015-06-19 17:08:25,361656,6479288475,15780.11270220825
2015-06-19 17:08:25,361656,6479288475,15780.11270220825
2015-06-19 17:35:45,361658,6687288475,16286.69046220825
2015-06-19 18:03:35,361661,7271694575,17709.99398657525
2015-06-19 18:03:35,361661,7271694575,17709.99398657525
2015-06-19 18:03:35,361661,7271694575,17709.99398657525
2015-06-19 18:14:16,361665,7555750899,18401.80464198753
2015-06-19 18:27:25,361666,7838134214,19089.54073417058
2015-06-19 20:13:21,361675,8131134214,19803.133444170577
2015-06-19 21:18:57,361679,8714134214,21223.01245417058
2015-06-19 23:40:35,361690,9023542214,21976.56635593058
2015-06-19 23:40:35,361690,9023542214,21976.56635593058
2015-06-20 00:11:31,361695,9315542214,22847.41062056297
2015-06-20 14:15:22,361770,9485542214,23264.354660562967
2015-06-20 18:07:37,361798,9783542214,23995.23303656297
2015-06-21 01:38:18,361835,9950542214,24280.3180563814
2015-06-21 19:58:54,361930,10242542214,24992.8272563814
2015-06-22 04:45:50,361983,10450542214,25788.803021487798
2015-06-22 08:58:45,362007,10327500718,25485.173521808603
2015-06-22 13:43:46,362036,10611383718,26185.711600908602
2015-06-22 15:21:45,362052,10903383718,26906.280000908602
2015-06-22 18:36:16,362071,11645813718,28738.3745119086
2015-06-22 18:36:16,362071,11645813718,28738.3745119086
2015-06-22 18:36:16,362071,11645813718,28738.3745119086
2015-06-22 18:47:42,362073,11937813718,29458.9429119086
2015-06-23 18:19:32,362213,12104813718,29534.075007626914
2015-06-23 19:08:21,362218,11979419575,29228.13060309865
2015-06-23 22:43:35,362238,12271419575,29940.57030709865
2015-06-24 03:54:13,362276,12479419575,29977.500129184125
2015-06-24 11:02:14,362326,12687419575,30477.148369184124
2015-06-24 12:00:46,362335,12854409575,30878.284232634123
2015-06-24 15:45:51,362351,13140263871,31564.950559042
2015-06-24 16:23:19,362353,13432263871,32266.379819042006
2015-06-24 18:21:56,362364,13724263871,32967.809079042
2015-06-24 18:37:20,362366,14016263871,33669.23833904201
2015-06-24 18:52:01,362367,14224263871,34168.886579042
2015-06-24 22:47:30,362390,14432263871,34668.534819042005
2015-06-25 00:47:00,362403,14724263871,35694.85496135562
2015-06-25 06:24:03,362439,15016263871,36402.72720135562
2015-06-25 12:05:57,362481,14892379067,36102.403181802736
2015-06-25 13:36:33,362489,15392379067,37314.51318180274
2015-06-25 13:36:33,362489,15392379067,37314.51318180274
2015-06-25 16:26:04,362507,15599379067,37816.32672180274
2015-06-25 17:38:16,362519,15807379067,38320.564481802736
2015-06-25 18:32:04,362524,16015379067,38824.80224180274
2015-06-25 19:17:56,362526,16307379067,39532.67448180274
2015-06-25 21:02:05,362535,16599379067,40240.54672180274
2015-06-26 02:20:49,362569,16891379067,40985.64756126641
2015-06-26 02:37:09,362570,17099369067,41490.31948902641
2015-06-26 12:57:29,362641,17677569067,42893.27784582641
2015-06-26 15:07:21,362651,17969569067,43601.79365382641
2015-06-26 16:44:39,362660,18469569067,44815.00565382641
2015-06-26 16:44:39,362660,18469569067,44815.00565382641
2015-06-26 19:47:36,362685,18761569067,45523.52146182641
2015-06-26 22:10:56,362693,19053569067,46232.03726982641
2015-06-27 03:05:35,362725,19345569067,48500.618458527424
2015-06-27 07:37:27,362751,19636823158,49230.811687434434
2015-06-27 16:56:07,362793,19928823158,49962.87495943443
2015-06-28 16:44:43,362936,20220823158,50161.25004582533
2015-06-28 19:10:28,362951,20512823158,50885.606561825334
2015-06-28 23:19:43,362974,21095823158,52331.83892082533
2015-06-29 08:01:48,363025,21303823158,54641.64342237525
2015-06-29 16:40:59,363076,21595823158,55390.58692237525
2015-06-29 22:24:21,363105,21887823158,56139.530422375254
2015-06-30 17:18:09,363221,22187823158,58239.5523015142
2015-06-30 22:46:59,363255,683158,1.7931824941940002
2015-06-30 22:46:59,363255,683158,1.7931824941940002
2015-07-01 01:59:58,363283,271683158,700.019911635432
2015-07-01 08:51:23,363321,543683158,1400.856199635432
2015-07-01 11:23:06,363336,215804306,556.0422380568239
2015-07-01 14:57:36,363360,758804306,1955.138210056824
2015-07-01 19:19:20,363374,1030804306,2655.9744980568234
2015-07-01 21:36:17,363385,848170534,2185.399590586536
2015-07-01 23:28:25,363393,1125170534,2899.118898586536
2015-07-02 06:46:14,363439,945937941,2405.997882623205
2015-07-02 11:40:03,363473,771373254,1961.99172841527
2015-07-02 14:08:53,363487,1048373254,2666.5426134152704
2015-07-02 15:13:08,363497,1317395035,3350.800858497675
2015-07-02 21:03:00,363533,1589395035,4042.634218497675
2015-07-02 21:11:44,363534,1593845035,4053.9528157476752
2015-07-02 21:32:05,363537,1594845035,4056.4963207476753
2015-07-03 03:57:48,363586,2137845035,5464.248533503635
2015-07-03 11:43:32,363638,1387835035,3547.252223893635
2015-07-04 12:16:10,363788,2137835035,5565.82785960208
2015-07-06 17:53:04,364140,2406835035,6462.195624697724
2015-07-07 14:19:04,364259,2506835035,6642.024876344809
2015-07-07 14:49:03,364263,2770069524,7339.482028426584
2015-07-07 15:58:49,364281,2845069524,7538.1994784265835
2015-07-07 16:46:46,364286,3122069524,8272.129260426584
2015-07-07 17:16:16,364288,3152069524,8351.616240426583
2015-07-07 19:27:41,364297,3334693296,8835.489977509535
2015-07-07 20:23:29,364299,3866693296,10245.059089509534
2015-07-07 20:23:29,364299,3866693296,10245.059089509534
2015-07-07 22:22:37,364313,3925693296,10401.383483509535
2015-07-08 02:21:34,364337,4191693296,11302.729113238862
2015-07-08 11:08:04,364396,3832240432,10333.479203030287
2015-07-08 20:14:18,364458,3986240432,10748.733889030289
2015-07-08 21:03:47,364465,4176240432,11261.061099030288
2015-07-08 23:09:09,364478,4366240432,11773.388309030288
2015-07-09 04:51:47,364508,4393240432,11778.86629240989
2015-07-09 12:16:57,364551,4242040926,11373.480156090085
2015-07-09 13:08:35,364555,4432040926,11882.895616090083
2015-07-09 14:59:02,364562,4698040926,12596.077260090085
2015-07-09 21:39:21,364600,550000926,1474.6261827300839
2015-07-09 21:39:21,364600,550000926,1474.6261827300839
2015-07-09 21:39:21,364600,550000926,1474.6261827300839
2015-07-10 10:24:48,364676,816000926,2316.47158873806
2015-07-10 15:18:15,364714,1082000926,3071.59504873806
2015-07-10 16:25:59,364722,1272000926,3610.9689487380597
2015-07-10 18:54:04,364741,1527000926,4334.86549873806
2015-07-10 19:20:02,364743,1766227200,5013.983437632
2015-07-10 19:55:57,364747,1948227200,5530.646857631999
2015-07-10 22:47:13,364763,2203227200,6254.543407631999
2015-07-11 11:42:03,364844,2698227200,7870.386067545599
2015-07-11 16:18:34,364872,2943017116,8584.407164198268
2015-07-12 21:44:45,365042,3176017116,9844.947983800248
2015-07-13 09:53:06,365108,5987116,17.415388879076
2015-07-13 13:08:25,365133,264987116,770.797437879076
2015-07-13 20:03:58,365178,514987116,1498.000187879076
2015-07-14 01:51:29,365210,764987116,2189.2829678472963
2015-07-14 11:39:49,365275,742372916,2124.564383892096
2015-07-14 16:24:55,365301,992372916,2840.0283838920964
2015-07-14 17:08:59,365304,1492372916,4270.956383892097
2015-07-14 17:08:59,365304,1492372916,4270.956383892097
2015-07-14 19:08:20,365311,1731427116,4955.095080487296
2015-07-14 19:47:29,365314,1973505459,5647.888438871904
2015-07-14 22:43:34,365334,2223505459,6363.352438871904
2015-07-15 02:53:06,365355,2473505459,7020.379872403029
2015-07-15 04:28:55,365365,2714859802,7705.399250690262
2015-07-15 06:38:50,365374,2893859802,8213.442599690263
2015-07-15 10:54:10,365410,2785849802,7906.885269380262
2015-07-15 15:15:50,365446,3035849802,8616.443019380262
2015-07-15 17:12:15,365456,3285849802,9326.000769380262
2015-07-15 18:49:24,365466,3464849802,9834.044118380261
2015-07-15 23:38:39,365494,3714849802,10543.601868380261
2015-07-16 03:20:26,365521,3964849802,11015.435153951945
2015-07-16 13:10:24,365567,4210783119,11698.705048373486
2015-07-16 16:27:40,365584,4392773119,12204.322951643488
2015-07-16 17:23:21,365593,4651773119,12923.895658643485
2015-07-16 19:32:04,365602,4901773119,13618.463908643485
