date,height,balance,usd
2014-05-25 16:40:51,302583,93000000,530.18835
2014-05-26 03:41:23,302657,186000000,1082.197662
2014-05-26 09:06:49,302692,279000000,1623.2964929999998
2014-05-26 13:20:07,302722,368000000,2141.122256
2014-05-28 08:48:31,302994,454317025,2609.845503012675
2014-05-28 17:08:47,303058,541482744,3110.573072596968
2014-05-29 12:13:37,303163,631472744,3571.014992739152
2014-05-29 13:35:43,303168,452744,2.560293579152
2014-05-29 13:35:43,303168,452744,2.560293579152
2014-05-29 15:32:37,303182,93682744,529.781350919152
2014-05-29 19:54:39,303210,181532744,1026.578196219152
2014-05-30 02:25:18,303251,274532744,1692.4120069368
2014-05-30 04:33:01,303268,367532744,2265.7291069368
2014-05-30 14:28:10,303338,461455744,2844.7362250368
2014-05-30 15:31:02,303344,435744,2.6862310367999997
2014-05-30 15:31:02,303344,435744,2.6862310367999997
2014-05-30 22:10:29,303392,86435744,532.8504310368
2014-05-31 02:09:00,303412,166335744,1036.698668974848
2014-06-02 18:57:58,303878,248335744,1636.0011144678397
2014-06-03 03:06:40,303940,330335744,2199.1441485312002
2014-06-03 03:15:33,303943,411638744,2740.4026104311997
2014-06-03 11:25:05,304002,608744,4.052591431200001
2014-06-03 11:25:05,304002,608744,4.052591431200001
2014-06-03 11:25:05,304002,608744,4.052591431200001
2014-06-03 12:15:12,304009,82598744,549.8846184312
2014-06-03 14:32:33,304030,164598744,1095.7832184312
2014-06-05 15:03:59,304370,246598744,1617.8352266889121
2014-06-05 20:50:00,304408,325598744,2136.1224686889122
2014-06-05 21:56:26,304417,404598744,2654.409710688912
2014-06-06 01:19:11,304436,483598744,3121.942780907368
2014-06-06 02:47:24,304448,559598744,3612.571952907368
2014-06-06 10:11:19,304487,578744,3.736166967368
2014-06-06 10:11:19,304487,578744,3.736166967368
2014-06-06 12:11:47,304496,79578744,513.7322799673681
2014-06-06 18:12:09,304533,158578744,1023.7283929673681
2014-06-06 19:13:48,304537,236578744,1527.268858967368
2014-06-06 19:34:59,304538,315578744,2037.2649719673682
2014-06-06 20:10:51,304543,315578746,2037.264984878662
2014-06-06 20:10:51,304543,315578746,2037.264984878662
2014-06-07 01:35:40,304581,394578746,2575.448225177918
2014-06-07 10:38:47,304634,474278746,3095.656740277918
2014-06-07 17:16:53,304680,553278746,3611.296297277918
2014-06-08 17:27:01,304833,48746,0.31862345189200003
2014-06-08 17:27:01,304833,48746,0.31862345189200003
2014-06-09 18:58:23,304974,79048746,510.13396792386004
2014-06-09 19:36:32,304977,158048746,1019.95335792386
2014-06-09 19:54:58,304981,237048746,1529.7727479238602
2014-06-10 19:01:41,305153,396048746,2573.551682822728
2014-06-11 14:37:04,305271,478048746,3001.714924911108
2014-06-11 16:59:44,305287,557048746,3497.763666911108
2014-06-11 20:59:21,305311,716048746,4496.140248911108
2014-06-11 23:42:05,305327,875048746,5494.516830911109
2014-06-12 11:22:51,305413,518746,3.018081346618
2014-06-12 11:22:51,305413,518746,3.018081346618
2014-06-12 11:53:05,305418,79518746,462.642688346618
2014-06-12 22:05:54,305486,162518746,945.539427346618
2014-06-13 15:28:07,305595,247518746,1478.7430761091819
2014-06-13 21:04:09,305638,335518746,2004.4785721091819
2014-06-14 17:57:38,305794,424518746,2426.9320680448923
2014-06-15 11:29:05,305930,498746,2.952435673628
2014-06-15 11:29:05,305930,498746,2.952435673628
2014-06-16 12:11:44,306129,172498746,1014.3961257275998
2014-06-16 14:01:46,306141,172665967,1015.3794855402
2014-06-16 15:06:16,306152,341635742,2009.0231444052
2014-06-17 09:34:06,306292,355635742,2159.927717627834
2014-06-17 10:26:57,306295,427635742,2597.214461627834
2014-06-17 11:54:16,306304,514693992,3125.9563877505843
2014-06-18 02:12:37,306421,600591841,3632.8310994324315
2014-06-18 03:51:58,306434,610591841,3693.3186194324317
2014-06-18 04:01:11,306436,681378172,4121.487580641344
2014-06-18 14:43:13,306504,756378172,4575.143980641344
2014-06-18 14:50:43,306507,841378172,5089.287900641343
2014-06-18 20:12:44,306542,926378172,5603.431820641344
2014-06-19 04:42:05,306596,1011378172,5990.036907639456
2014-06-19 08:44:06,306621,708068172,4193.638542759457
2014-06-19 08:48:39,306622,38172,0.22607931945600002
2014-06-19 14:52:35,306664,85038172,503.65115931945604
2014-06-19 18:51:45,306686,254038172,1504.5786713194561
2014-06-19 19:52:44,306693,339038172,2008.0037513194561
2014-06-19 23:29:08,306722,424038172,2511.428831319456
2014-06-21 16:58:03,307043,504038172,2979.0157998952564
2014-06-21 18:34:08,307058,590038172,3487.3014278952564
2014-06-23 12:52:21,307375,18172,0.10675319485599999
2014-06-23 12:52:21,307375,18172,0.10675319485599999
2014-06-23 18:37:25,307409,85018172,499.447583194856
2014-06-24 03:05:22,307480,171018172,983.468558120724
2014-06-24 14:26:06,307578,257018172,1478.0259201207239
2014-06-25 15:20:34,307769,436018172,2450.972817591236
2014-06-27 16:18:14,308132,611018172,3671.39128409694
2014-06-27 23:17:18,308191,786018172,4722.90415909694
2014-06-28 05:46:24,308229,961018172,5689.16991714968
2014-07-01 12:45:17,308744,1284018172,8161.097519505661
2014-07-01 16:34:44,308768,988172,6.28072735566
2014-07-01 16:34:44,308768,988172,6.28072735566
2014-08-05 11:07:49,314071,998172,5.820465703499999
