date,height,balance,usd
2015-01-14 02:03:53,338846,217000000,384.69651500000003
2015-01-15 05:54:09,339018,511000000,1075.468996
2015-01-15 15:35:43,339069,774000000,1628.988264
2015-01-15 16:36:08,339078,1036600000,2181.6656776
2015-01-15 18:07:14,339085,1274600000,2682.5690456
2015-01-15 18:49:44,339087,1512600000,3183.4724136
2015-01-15 23:38:57,339129,1750600000,3684.3757816
2015-01-16 06:00:55,339171,1988600000,4120.8624297999995
2015-01-16 14:54:22,339213,2226600000,4614.056263799999
2015-01-16 15:12:36,339215,2464600000,5107.2500978
2015-01-16 18:48:41,339239,2706379497,5608.275968001771
2015-01-16 20:06:24,339246,2944379497,6101.46980200177
2015-01-16 22:38:24,339262,3194379497,6619.530552001771
2015-01-16 23:28:24,339270,3430395547,7108.613159501921
2015-01-17 03:51:32,339292,3680395547,7346.98961069875
2015-01-17 05:35:41,339302,4030395547,8045.67711069875
2015-01-17 17:46:23,339369,4280345547,8544.63979819875
2015-01-18 04:39:40,339434,4540345547,9531.63821372804
2015-01-18 17:04:55,339512,4790345547,10056.46821372804
2015-01-19 07:30:12,339611,5131641464,10980.599166762311
2015-01-19 14:34:30,339657,5381641464,11515.544916762312
2015-01-19 16:32:01,339668,5631641464,12050.49066676231
2015-01-19 17:02:28,339671,5881631464,12585.415018932312
2015-01-19 17:41:36,339673,6131631464,13120.360768932313
2015-01-19 18:18:20,339676,6381631464,13655.306518932312
2015-01-19 20:12:46,339690,6631631464,14190.252268932312
2015-01-19 20:35:21,339693,6881631464,14725.198018932311
2015-01-19 21:38:06,339695,7481631464,16009.067818932312
2015-01-19 21:38:06,339695,7481631464,16009.067818932312
2015-01-19 22:11:00,339697,7712759833,16503.632373736236
2015-01-19 22:40:07,339699,7962749833,17038.556725906237
2015-01-20 05:50:53,339731,8312749833,17496.81716524556
2015-01-20 07:03:17,339737,8562749834,18023.021417350377
2015-01-20 10:37:29,339758,7937729834,16707.468696010375
2015-01-20 10:37:29,339758,7937729834,16707.468696010375
2015-01-20 13:02:00,339774,8187729834,17233.672946010378
2015-01-20 13:54:28,339777,8437729834,17759.877196010377
2015-01-20 16:11:29,339785,8787729834,18496.563146010376
