,address_value,first_block_time,first_block_height,last_block_time,last_block_height,life_time
52,16DsAcodey91msXaUaa1BDtm8VAmy8S5UL,2015-06-12 11:44:17,360590,2015-09-12 13:51:09,374192,92 days 02:06:52.000000000
53,1H9fPaEnhwkS7udXBuUzBQxgutNm5CwBTt,2015-06-12 15:21:17,360613,2015-09-12 13:51:09,374192,91 days 22:29:52.000000000
54,1JTY7HYaeydfs2FVXp4pPYFyFxhe9Z1vD6,2015-06-12 16:29:35,360623,2015-10-14 19:51:14,378899,124 days 03:21:39.000000000
55,17gCiFxQZZ9kTnQWsR2oe7vvAfXcW8wrrb,2015-06-12 16:50:46,360625,2015-09-23 09:57:37,375752,102 days 17:06:51.000000000
56,19h3UfN9TqQDdZauLrc8Da1RjY17JzpXxi,2015-06-12 17:20:34,360626,2015-09-12 13:51:09,374192,91 days 20:30:35.000000000
57,1DTX9kG15nEcQAuQ6iAsutHCLDoihkaUFX,2015-06-12 17:25:25,360628,2015-09-23 09:57:37,375752,102 days 16:32:12.000000000
58,17bc5VX5Wx3cgBSpR4dDMRzQjqEQZRKeSQ,2015-06-12 18:02:26,360632,2015-10-07 11:21:16,377852,116 days 17:18:50.000000000
59,1F9t4jcoJqPgPxuwUWxRqJZDsJ5349zYcD,2015-06-12 20:02:14,360641,2015-09-12 13:51:09,374192,91 days 17:48:55.000000000
60,1YzLz3KFXfe8vgBQWHTXt3mr1WFXjU7WJ,2015-06-12 21:06:19,360645,2015-10-30 20:10:59,381290,139 days 23:04:40.000000000
61,1WpXnkAEDCRuHNtmhbCf5qJvTCZ4Emwtb,2015-06-12 21:47:13,360649,2015-09-28 18:51:17,376550,107 days 21:04:04.000000000
62,1No7VvjauKcpm6yCLfKDPoDf6DNXcQ6zK4,2015-06-13 08:45:06,360723,2015-10-26 12:31:10,380635,135 days 03:46:04.000000000
63,16KW66wcAzatQdHTsZcRcFNXDfqXn2ELh3,2015-06-13 17:41:34,360787,2015-09-23 09:57:37,375752,101 days 16:16:03.000000000
64,1SVPdGWTEAk6mKT941kNTZx8pobCqr5QJ,2015-06-14 03:44:29,360856,2015-11-26 16:07:16,385460,165 days 12:22:47.000000000
65,1GtCe2nDYQNNsCKtcdrasNpETe78KYgnCK,2015-06-14 10:12:19,360888,2015-11-16 20:26:32,383900,155 days 10:14:13.000000000
66,18tRPqwVRN4x3w1RwyT5DX2CCJbPKJV5Zy,2015-06-15 19:59:19,361091,2015-09-12 13:51:09,374192,88 days 17:51:50.000000000
67,14ZVm9DPvx4LAYBoKNzsFMFtUhiJ31oiBa,2015-06-16 17:32:15,361203,2015-09-12 13:51:09,374192,87 days 20:18:54.000000000
68,1BKiLS5ykoUJT2tcMY81cui5LB1Vab22YF,2015-06-16 20:59:43,361221,2015-09-12 13:51:09,374192,87 days 16:51:26.000000000
69,1GhbWGZjbiWKfvwUn3RR3Hhs7cuPn5s3nh,2015-06-18 15:22:21,361482,2015-09-17 19:06:23,374971,91 days 03:44:02.000000000
70,1fPTeoKsFtRPfe1Lacs6Z5CFmNvdJ5jVo,2015-06-19 03:18:46,361569,2015-10-30 20:10:59,381290,133 days 16:52:13.000000000
71,1GPaBjDvaE3izkkVckenuUkqFt791UWmpR,2015-06-19 17:35:45,361658,2015-09-12 13:51:09,374192,84 days 20:15:24.000000000
72,17zk2eEq1v8Yjt19B7V4EHphi8gqVBgSCU,2015-06-19 18:14:16,361665,2015-11-09 13:33:39,382746,142 days 19:19:23.000000000
73,1Bk3T1gn5bvuPiePUjPSKiMLE26ZWbiZaf,2015-06-20 00:11:31,361695,2015-09-12 13:51:09,374192,84 days 13:39:38.000000000
74,1LUK93LBZnZZkqarfpJwEhEBaF4fYErcHB,2015-06-24 12:00:46,362335,2015-09-08 17:03:49,373591,76 days 05:03:03.000000000
75,125EwHm5Epaxay8A3NWtVTc1oKmHVRsnDu,2015-06-24 22:47:30,362390,2015-09-12 13:51:09,374192,79 days 15:03:39.000000000
76,1HLTQK5zEM7LwJqyoXLd1DqmZkAhjam8kS,2015-06-25 13:36:33,362489,2015-11-26 16:07:16,385460,154 days 02:30:43.000000000
77,1MaDuc89MtcoTFK61eRyeM24rHcGRBvrEd,2015-06-25 19:17:56,362526,2015-09-23 09:57:37,375752,89 days 14:39:41.000000000
78,14sNxKKLaDasaZG151DDoHCm2npUwTcBvT,2015-06-27 03:05:35,362725,2015-09-12 13:51:09,374192,77 days 10:45:34.000000000
79,1HHQNj1SAj4AAP3rze4TaEA94oC6CYowwQ,2015-06-28 19:10:28,362951,2015-09-23 09:57:37,375752,86 days 14:47:09.000000000
80,13F9LmkKNsQscdN3Tx5enovZXbP5sH2LpX,2015-06-29 22:24:21,363105,2015-09-23 09:57:37,375752,85 days 11:33:16.000000000
81,1LUGow4mMAKjKR4t53VKPaC951HJD3dRAa,2015-07-01 01:59:58,363283,2015-10-30 20:10:59,381290,121 days 18:11:01.000000000
82,18t2mCwKR5YcpcbnhejCoJ8o8FmEx5pib7,2015-07-01 19:19:20,363374,2015-09-23 09:57:37,375752,83 days 14:38:17.000000000
83,173TRSS93US3YSpBsteS2QoK357cKwLtde,2015-07-02 14:08:53,363487,2015-09-12 13:51:09,374192,71 days 23:42:16.000000000
84,1A1iLJDKTWhx8V68ZQDYFJbzFU2UfQQTgi,2015-07-02 15:13:08,363497,2015-10-23 12:02:27,380181,112 days 20:49:19.000000000
85,1565XEbWEKqhcbq5th9eJzxQ4hY6jApyAx,2015-07-07 14:49:03,364263,2015-09-12 13:51:09,374192,66 days 23:02:06.000000000
86,1KaBMJgWgQzQumkteMcBZDjjEkPvrHQbQK,2015-07-10 10:24:48,364676,2015-10-30 20:10:59,381290,112 days 09:46:11.000000000
87,1AiYyxTHUSyfaPuVAmP1c3rbe56CMmvGJB,2015-07-10 22:47:13,364763,2015-10-23 12:02:27,380181,104 days 13:15:14.000000000
88,12kHnJY46JpSWGhA5zpBo7zPXkz5T71BZr,2015-07-11 16:18:34,364872,2015-09-12 13:51:09,374192,62 days 21:32:35.000000000
89,19dpWWTmRfSKZUn7cmq4uSbZFTeo1nPx6A,2015-07-16 17:23:21,365593,2015-09-23 09:57:37,375752,68 days 16:34:16.000000000
90,1Vyq49mkXAKm26byYkRbWvfuAM9WTKQLY,2015-07-23 20:19:37,366635,2015-09-12 13:51:09,374192,50 days 17:31:32.000000000
91,1KMueJKDLkSTY3K5b5NErw5JY9vK79rBWu,2015-07-26 12:28:35,367045,2015-09-12 13:51:09,374192,48 days 01:22:34.000000000
92,16iC8LBed6im7n9hAW78RtvqxoYvkgrn55,2015-07-28 03:57:46,367304,2015-09-12 13:51:09,374192,46 days 09:53:23.000000000
93,12UpMCb3XbT8wvHdompyN9hsEaL5Df8Svy,2015-07-29 10:21:18,367474,2015-11-09 13:33:39,382746,103 days 03:12:21.000000000
94,1uhs4ZfVHCvdYEzawxNs3Uy826ZCxJycN,2015-07-29 16:55:05,367518,2015-09-25 09:41:12,376055,57 days 16:46:07.000000000
95,1HzJ2tYcd9L4SmfuwLYqXqCq7YrhfC1M5b,2015-07-29 17:02:05,367519,2015-09-12 13:51:09,374192,44 days 20:49:04.000000000
96,1Q62EgaKuZcweF74t7bk9dXbuhocWJXsPX,2015-08-11 16:07:45,369444,2015-09-12 13:51:09,374192,31 days 21:43:24.000000000
97,1PA4zm9JcwUgbMsxRZXhX7C4m6koaSr1in,2015-08-14 19:41:05,369876,2015-09-28 18:51:17,376550,44 days 23:10:12.000000000
98,1CC7V9sXKQR1H1DbQasfGKWmkWWR4AH1KR,2015-09-02 18:28:06,372711,2015-09-12 13:51:09,374192,9 days 19:23:03.000000000
99,1EgiXsDqPnQH2HdAUa4e79DpW3ghnMh2Bj,2015-09-08 13:16:02,373569,2015-09-12 13:51:09,374192,4 days 00:35:07.000000000
100,1N7xwpn8CWqXfQmrwUuF9JTmw78i3zj8dv,2015-09-10 20:29:36,373930,2015-10-26 12:31:10,380635,45 days 16:01:34.000000000
101,12N6Cj8FN96JGPwwbkMiiuqJR49ynRRA9Y,2015-09-10 23:57:22,373955,2015-10-23 12:02:27,380181,42 days 12:05:05.000000000
102,1KE1qbDT5s6mpNAEBg5Ht4Pti3WM8zBoFj,2015-09-11 02:25:08,373967,2015-09-12 13:51:09,374192,1 days 11:26:01.000000000
103,1MCUnggSj8pKXSdbCodzqRdZzAgsAfvh83,2015-09-11 15:58:30,374070,2015-09-12 13:51:09,374192,0 days 21:52:39.000000000
104,17mXvYo3d3mhf8NEPVnaM7VrFmZFkgg5cn,2015-09-11 19:13:15,374084,2015-09-12 13:51:09,374192,0 days 18:37:54.000000000
105,13oxmqdf5hqC9f9H2JTC9Kt6EPbNwmQNb4,2015-09-12 01:32:36,374125,2015-09-12 13:51:09,374192,0 days 12:18:33.000000000
106,1JkjsP2Y2vTXuGTLdTj3FzVHG88TLKuzVi,2015-09-12 03:10:31,374132,2015-09-12 13:51:09,374192,0 days 10:40:38.000000000
107,18L9SKdMroG7Eyo87etx5Ns5a4aKXYrMEk,2015-09-12 15:17:04,374200,2015-11-09 13:12:01,382745,57 days 21:54:57.000000000
108,18wAvnSZKM7UBi6CKnjD2rbumwYb7Xo3an,2015-09-12 22:38:55,374245,2015-09-30 11:12:52,376830,17 days 12:33:57.000000000
109,1FToNLjbVo5ZP3h7QdYj48ZNiLTFGuL4aT,2015-09-13 18:21:19,374358,2015-09-28 18:51:17,376550,15 days 00:29:58.000000000
110,1PFtDe2Qx7t3WjDKh15VyjwDBH2nXgymzD,2015-09-14 00:48:05,374412,2015-09-23 09:57:37,375752,9 days 09:09:32.000000000
111,145KMMLANuz8F2LfXURyeNAS6NEXmp3Ct5,2015-09-14 18:16:32,374516,2015-10-20 14:16:58,379752,35 days 20:00:26.000000000
112,1EURkxx58qizxmJbhHDkPCzw9ueJ5jaoF1,2015-09-14 18:30:37,374518,2015-09-23 09:57:37,375752,8 days 15:27:00.000000000
113,18dz7wbgrALGwwpHCNqymC8DTaD7gKrMSZ,2015-09-14 20:32:09,374530,2015-11-09 13:12:01,382745,55 days 16:39:52.000000000
114,19YwNhpuE9Mg4BExwWUW6hSJRf8PkveKxK,2015-09-14 20:37:52,374531,2015-10-26 12:31:10,380635,41 days 15:53:18.000000000
115,1BTcA3gNCpQBqJhARmjyyVQSj3geby9uTZ,2015-09-14 21:28:04,374536,2015-09-23 09:57:37,375752,8 days 12:29:33.000000000
116,1JjCJLfvzsQDpSmBGaAbbVYnYNYv2ekFQo,2015-09-15 04:55:15,374583,2015-09-23 09:57:37,375752,8 days 05:02:22.000000000
117,1CRVauvFRxoBguw7seSZTpsZKLLQKTmC8e,2015-09-15 15:00:29,374657,2015-10-26 12:31:10,380635,40 days 21:30:41.000000000
118,14SU55Pa5hVp9FW5WqNnYkpFNNvUKkVdMi,2015-09-15 16:24:50,374663,2015-09-23 09:57:37,375752,7 days 17:32:47.000000000
119,1aB1nD2mgy2bes19JxsVKwFTAji3P165L,2015-09-15 16:56:32,374667,2015-09-23 09:57:37,375752,7 days 17:01:05.000000000
120,1GHtf6ycU9tUWKHa76a5rnbq9bFDZWMsf6,2015-09-15 17:36:04,374672,2015-09-23 09:57:37,375752,7 days 16:21:33.000000000
121,1Hz6unDLWUZdsNfgv6t9efPeBRXe4dq8DT,2015-09-15 17:47:42,374674,2015-10-23 12:02:27,380181,37 days 18:14:45.000000000
122,148U3zyQLKyo9amViCo588KPJePtq2TyYS,2015-09-15 18:33:23,374680,2015-09-23 09:57:37,375752,7 days 15:24:14.000000000
123,1H7JeYQHdKypKt2afFf4phoeWyykeaTDqo,2015-09-15 20:29:04,374692,2015-09-23 09:57:37,375752,7 days 13:28:33.000000000
124,18zGGXYPWpRc1oAzKVErq3BaG2Ep5uGDCm,2015-09-15 22:21:39,374703,2015-09-23 09:57:37,375752,7 days 11:35:58.000000000
125,1HhpZrx97FZkVoNwT6bzHTHX7rSYsCmRhv,2015-09-16 01:43:04,374722,2015-09-23 09:57:37,375752,7 days 08:14:33.000000000
126,1EBNhzYLgg3uCo77xDrdvRJ6sYsxhFNnSL,2015-09-16 02:17:42,374725,2015-09-23 09:57:37,375752,7 days 07:39:55.000000000
127,1K4GvwHQDCYfEHme8SQgcKLfM5r9NfCYYs,2015-09-16 04:05:11,374737,2015-09-23 09:57:37,375752,7 days 05:52:26.000000000
128,1NaKGBsMv6KfMXAbYyHbrYFaja6MTXzyqt,2015-09-16 08:25:48,374774,2015-09-28 18:51:17,376550,12 days 10:25:29.000000000
129,13vD18dsaxPysTVoueyPHhhLEmdbnyAKuM,2015-09-16 14:53:28,374809,2015-09-23 09:57:37,375752,6 days 19:04:09.000000000
130,1NE3wvBfKne9wfgtCoFUwSYRwx1htfhgnv,2015-09-16 15:08:53,374812,2015-09-23 09:57:37,375752,6 days 18:48:44.000000000
131,1LdLQgjkmqTtNtVU3yqAadW4z9YaNPdHtU,2015-09-16 15:59:06,374816,2015-09-23 09:57:37,375752,6 days 17:58:31.000000000
132,1J4PPf7waNhmZ6t4DjffDP6RNsao3W5hL3,2015-09-16 15:59:06,374816,2015-09-23 09:57:37,375752,6 days 17:58:31.000000000
133,134yxrSULb9QmiXJcLws5ewcBaRK6d21RL,2015-09-16 18:10:57,374827,2015-10-30 20:10:59,381290,44 days 02:00:02.000000000
134,1XMg1yXchTJggbZ6SUcDJgo6TihNfappV,2015-09-16 18:26:07,374828,2015-10-28 12:34:19,380935,41 days 18:08:12.000000000
135,18EotgqQuXGRDb9rEbLqw4QGmp9J6F8ekn,2015-09-16 20:08:18,374834,2015-09-23 09:57:37,375752,6 days 13:49:19.000000000
136,1Lw75MwPqc4nVuL7qEGuZ1UWZPye8PDNZJ,2015-09-16 20:08:18,374834,2015-10-30 20:10:59,381290,44 days 00:02:41.000000000
137,1DANbYuex14NQ6DT2GrEPqbMaS2SdG5ZpG,2015-09-16 22:19:25,374847,2015-09-23 09:57:37,375752,6 days 11:38:12.000000000
138,19ebqTcrwdzyfDyoCNSn6CTYxGac2nNZEo,2015-09-17 00:51:15,374861,2015-11-03 12:45:23,381866,47 days 11:54:08.000000000
139,1HN2wrDx5tdaP938zyLuAUgSWMzmzDhPPv,2015-09-17 04:51:31,374882,2015-09-25 12:50:31,376074,8 days 07:59:00.000000000
140,1MPZorMbdqFZ92ZaS12affBHatXQ6ASyw2,2015-09-17 08:27:59,374906,2015-09-23 09:57:37,375752,6 days 01:29:38.000000000
141,1MCZf1omfKBtxAnAd3AtokShbRSkU24XNS,2015-09-17 13:24:49,374936,2015-09-23 09:57:37,375752,5 days 20:32:48.000000000
142,1vdXB9ZypVbWPkF5RvUFKq7Mt9xigPmAL,2015-09-17 13:24:49,374936,2015-10-16 14:50:59,379186,29 days 01:26:10.000000000
143,1Dp4i8FJnFWCEedpfNMm72Thsyq9pFWVfn,2015-09-17 13:52:58,374937,2015-09-23 09:57:37,375752,5 days 20:04:39.000000000
144,19HCDXDXJF6gpwPysSW9epWedC8vTFXA3Q,2015-09-17 14:36:29,374941,2015-09-23 09:57:37,375752,5 days 19:21:08.000000000
145,1AfnA4rmUqxU52EqjrPghorbv8X3483sAj,2015-09-17 14:36:29,374941,2015-09-23 09:57:37,375752,5 days 19:21:08.000000000
146,182RkpZYo4KY5JUypg7i9Hhh6UiCCBtoF,2015-09-17 16:27:06,374960,2015-10-29 13:54:18,381080,41 days 21:27:12.000000000
147,1AcHmWFNHCcZEBUxLs3ERh1XnPemKjJGzG,2015-09-17 17:08:52,374962,2015-09-23 09:57:37,375752,5 days 16:48:45.000000000
148,1Bv5iSoC2tBzBCQu5geSvZuxSijGFJZtgh,2015-09-17 17:57:34,374968,2015-09-23 09:57:37,375752,5 days 16:00:03.000000000
149,15d9pcZ5YYg91G7nBXoqpnpY31sn4d6Sxq,2015-09-17 19:28:59,374973,2015-09-28 18:51:17,376550,10 days 23:22:18.000000000
150,1F7a6dhxxvQqEmFQRPL1CndudouJBEKYE1,2015-09-17 19:33:09,374974,2015-09-23 09:57:37,375752,5 days 14:24:28.000000000
151,17JbhcivgYf9deL4R7MzXcCCqWRaoq4X7v,2015-09-17 20:30:11,374977,2015-10-23 12:02:27,380181,35 days 15:32:16.000000000
152,1NbCeC1scbCpsEvTqNz7DbxJV8NsedgPBB,2015-09-17 20:44:43,374978,2015-09-23 09:57:37,375752,5 days 13:12:54.000000000
153,15e6r39wnUmWU8nYs91dv54S8CsUr7Bcic,2015-09-17 21:18:36,374981,2015-09-23 09:57:37,375752,5 days 12:39:01.000000000
154,15RX5SKQAvCnpLZpW4wd93NfEgKw1Dmudp,2015-09-17 21:57:39,374987,2015-11-02 12:40:20,381697,45 days 14:42:41.000000000
155,1QKzM2Uhz8TzPmBMaAYMP2nbEyfzzk4NTW,2015-09-18 12:09:25,375071,2015-09-23 09:57:37,375752,4 days 21:48:12.000000000
156,13ZPi8XLSj2CazZp8y8HAVfmE6BCmPioCM,2015-09-18 13:48:49,375083,2015-09-23 09:57:37,375752,4 days 20:08:48.000000000
157,1A5GTUynebSVDiHQibM3Ef5UEHZ1qanZt5,2015-09-18 15:02:47,375091,2015-10-23 12:02:27,380181,34 days 20:59:40.000000000
158,1Auf1tEon8QfpLNgypUNz4V7vftqmkn3ic,2015-09-18 15:18:00,375093,2015-09-23 09:57:37,375752,4 days 18:39:37.000000000
159,1WayjeCRAWvta3M9gLu7ojSFR7yoied8p,2015-09-18 16:58:14,375104,2015-09-23 09:57:37,375752,4 days 16:59:23.000000000
160,1BkBdq3LVnWH2u4UPD5yekEfeJKz3LKEm,2015-09-18 17:13:07,375106,2015-11-26 16:07:16,385460,68 days 22:54:09.000000000
161,1FRR5FXxhVyYuTGrQ529qFcLV51g4kFW8b,2015-09-18 18:09:09,375111,2015-09-23 09:57:37,375752,4 days 15:48:28.000000000
162,1CkkgqjcZuLMgYpwu56uPk8qZE35pEN2gU,2015-09-18 18:33:34,375114,2015-09-23 09:57:37,375752,4 days 15:24:03.000000000
163,1BMT3cparUZraX381mJpy3uQdgZxziaUcp,2015-09-18 19:34:47,375119,2015-09-23 09:57:37,375752,4 days 14:22:50.000000000
164,1LSmJuGqXw1sqbCHN84pjZR8aVmGzBHucA,2015-09-18 20:09:51,375122,2015-11-01 22:43:27,381611,44 days 02:33:36.000000000
165,1DgExqdokE1s6LrqvMZkPmW2CaGUcPXmJ9,2015-09-18 20:43:12,375128,2015-09-28 18:51:17,376550,9 days 22:08:05.000000000
166,1Npvr9UBLu6E9ASDVeRhxJqeBo4xFkjf8w,2015-09-18 20:40:11,375130,2015-09-28 18:51:17,376550,9 days 22:11:06.000000000
167,14hFZUFuc3FWnfftCCnk92MzNrZtgBAsc9,2015-09-18 22:00:31,375136,2015-09-23 09:57:37,375752,4 days 11:57:06.000000000
168,1CfUio7NXVAz9sutWbuRchHfpEFE4cZUoV,2015-09-18 22:00:31,375136,2015-09-23 09:57:37,375752,4 days 11:57:06.000000000
169,1FULtThcJJA89jZugMRnNUSV6TPvZUVRsL,2015-09-19 01:55:17,375154,2015-09-23 09:57:37,375752,4 days 08:02:20.000000000
170,1KRQFNy2pSzA4W4dVz2CxTwuo8LkALqcxw,2015-09-19 17:17:00,375235,2015-09-23 09:57:37,375752,3 days 16:40:37.000000000
171,1LBx5h7r3C5AH48vzPAswQH4BmXw8tqGJo,2015-09-19 19:04:43,375250,2015-09-23 09:57:37,375752,3 days 14:52:54.000000000
