date,height,balance,usd
2016-03-28 21:14:46,404724,26410000,111.6498596
2016-03-28 23:17:11,404741,16090000,68.02144039999999
2016-03-28 23:17:11,404741,16090000,68.02144039999999
2016-03-29 06:46:06,404793,26228741,108.99432008773
2016-03-29 13:49:17,404837,15918741,66.15080578773
2016-03-29 14:39:02,404844,1908741,7.931830487729999
2016-03-29 20:56:35,404883,12174212,50.59030319236
2016-03-29 21:04:59,404887,1864212,7.746788892360001
2016-03-31 06:20:36,405082,12159707,50.482361178270004
2016-03-31 18:42:22,405150,1149707,4.77313507827
2016-04-07 03:00:52,406110,139707,0.58845147228
2016-04-07 04:51:26,406118,309707,1.30449827228
2016-04-07 05:03:06,406119,61249,0.25798323796
2016-04-07 15:43:39,406177,0,0.0
2016-04-07 16:08:02,406181,4500,0.01895418
2016-04-07 16:14:33,406183,32100,0.135206484
2016-04-07 17:31:04,406188,0,0.0
2016-04-07 17:41:53,406192,5700,0.024008628
2016-04-07 18:03:14,406194,14900,0.062759396
2016-04-07 18:03:14,406194,14900,0.062759396
2016-04-07 20:07:15,406203,13014900,54.819279396
2016-04-07 20:11:27,406204,10004900,42.141038996
2016-04-07 20:27:29,406208,10207800,42.995661912
2016-04-07 20:27:29,406208,10207800,42.995661912
2016-04-07 20:43:37,406210,5187800,21.851221112
2016-04-07 20:43:37,406210,5187800,21.851221112
2016-04-07 21:17:52,406214,5734000,24.151837360000002
2016-04-07 22:48:56,406220,4724000,19.89767696
2016-04-07 23:04:22,406223,5068000,21.346618720000002
2016-04-07 23:21:39,406224,58000,0.24429832
2016-04-08 00:13:39,406230,4128600,17.261222454000002
2016-04-08 00:13:39,406230,4128600,17.261222454000002
2016-04-08 00:13:39,406230,4128600,17.261222454000002
2016-04-08 00:13:39,406230,4128600,17.261222454000002
2016-04-08 00:32:59,406231,1060981,4.43584485309
2016-04-08 00:32:59,406231,1060981,4.43584485309
2016-04-08 01:00:41,406234,3194181,13.35451940109
2016-04-08 01:00:41,406234,3194181,13.35451940109
2016-04-08 03:00:59,406250,1184181,4.95093050109
2016-04-08 03:59:29,406254,2284181,9.549909501090001
2016-04-08 03:59:29,406254,2284181,9.549909501090001
2016-04-08 04:13:19,406255,5484781,22.931266035089998
2016-04-08 04:29:01,406257,2474781,10.346787135089999
2016-04-08 05:00:52,406260,2779881,11.62237667409
2016-04-08 05:30:52,406264,6085481,25.442726658090002
2016-04-08 14:27:42,406315,65481,0.27376885809
2016-04-08 14:27:42,406315,65481,0.27376885809
2016-04-08 14:52:14,406318,1066481,4.45883974809
2016-04-08 15:28:55,406320,1683581,7.03886696709
2016-04-08 15:28:55,406320,1683581,7.03886696709
2016-04-08 15:44:41,406321,5506581,23.02240943709
2016-04-08 15:44:41,406321,5506581,23.02240943709
2016-04-08 15:44:41,406321,5506581,23.02240943709
2016-04-08 16:00:32,406323,8851681,37.00790457609
2016-04-08 16:00:32,406323,8851681,37.00790457609
2016-04-08 16:24:22,406325,2831681,11.838946776090001
2016-04-08 16:54:45,406328,4156681,17.37862602609
2016-04-08 18:06:48,406335,5327681,22.27444821609
2016-04-08 18:06:48,406335,5327681,22.27444821609
2016-04-08 18:06:48,406335,5327681,22.27444821609
2016-04-08 18:11:56,406336,2317681,9.68996931609
2016-04-08 18:19:14,406337,2596781,10.856855715090001
2016-04-08 18:37:58,406339,3723881,15.56913683409
2016-04-08 18:37:58,406339,3723881,15.56913683409
2016-04-08 18:37:58,406339,3723881,15.56913683409
2016-04-08 18:37:58,406339,3723881,15.56913683409
2016-04-08 19:28:47,406340,5944881,24.85489352409
2016-04-08 19:36:40,406341,6190581,25.88213819709
2016-04-08 19:46:27,406343,3160581,13.21404149709
2016-04-08 19:54:26,406345,1150581,4.81045259709
2016-04-08 21:00:24,406348,1352281,5.65373811009
2016-04-08 21:10:40,406350,1554881,6.50078642409
2016-04-08 21:22:20,406352,1759881,7.357868874089999
2016-04-08 21:38:43,406357,1959881,8.19404687409
2016-04-08 21:57:43,406360,2170181,9.073288041089999
2016-04-08 22:02:28,406361,2457281,10.27362156009
2016-04-08 22:13:07,406364,2743881,11.47186463409
2016-04-08 22:45:40,406365,3598081,15.043180872090002
2016-04-08 22:45:40,406365,3598081,15.043180872090002
2016-04-08 22:45:40,406365,3598081,15.043180872090002
2016-04-08 22:45:40,406365,3598081,15.043180872090002
2016-04-08 22:46:09,406366,1068081,4.46552917209
2016-04-08 23:03:31,406369,1568081,6.55597417209
2016-04-08 23:25:50,406370,2167622,9.06258914358
2016-04-08 23:25:50,406370,2167622,9.06258914358
2016-04-09 19:46:32,406511,479223,2.00516008437
2016-04-21 21:12:41,408352,247720,1.1174698744
2016-04-21 21:23:48,408353,15725,0.0709357895
